duelist_id,duelist,pool,card_id,card,weight,chance_percent
2,Teana,deck,192,Key Mace,2,0.0977
2,Teana,deck,197,Mech Mole Zombie,2,0.0977
2,Teana,deck,278,Petit Moth,2,0.0977
2,Teana,deck,289,Change Slime,2,0.0977
2,Teana,deck,338,Mooyan Curry,300,14.6484
2,Teana,deck,344,Hinotama,120,5.8594
2,Teana,deck,387,Mystic Lamp,2,0.0977
2,Teana,deck,393,Zone Eater,400,19.5312
2,Teana,deck,394,Steel Scorpion,2,0.0977
2,Teana,deck,395,Dancing Elf,300,14.6484
2,Teana,deck,397,Leghul,2,0.0977
2,Teana,deck,398,Ooguchi,2,0.0977
2,Teana,deck,399,Swordsman from a Foreign Land,300,14.6484
2,Teana,deck,402,Monster Eye,2,0.0977
3,Jono,S/A POW,4,Baby Dragon,20,0.9766
3,Jono,S/A POW,16,Time Wizard,64,3.125
3,Jono,S/A POW,20,Left Arm of the Forbidden One,6,0.293
3,Jono,S/A POW,29,Mountain Warrior,20,0.9766
3,Jono,S/A POW,50,Basic Insect,44,2.1484
3,Jono,S/A POW,61,Wolf,20,0.9766
3,Jono,S/A POW,100,Battle Warrior,20,0.9766
3,Jono,S/A POW,104,Curtain of the Dark Ones,44,2.1484
3,Jono,S/A POW,105,Tomozaurus,44,2.1484
3,Jono,S/A POW,122,Yamatano Dragon Scroll,44,2.1484
3,Jono,S/A POW,130,Weather Control,44,2.1484
3,Jono,S/A POW,135,Fiend's Hand,44,2.1484
3,Jono,S/A POW,137,Mystery Hand,44,2.1484
3,Jono,S/A POW,152,The Melting Red Shadow,44,2.1484
3,Jono,S/A POW,154,Fire Reaper,44,2.1484
3,Jono,S/A POW,174,Hurricail,44,2.1484
3,Jono,S/A POW,182,Masked Clown,44,2.1484
3,Jono,S/A POW,185,Eyearmor,44,2.1484
3,Jono,S/A POW,191,LaLa Li-oon,44,2.1484
3,Jono,S/A POW,197,Mech Mole Zombie,44,2.1484
3,Jono,S/A POW,202,Air Marmot of Nefariousness,44,2.1484
3,Jono,S/A POW,207,Droll Bird,44,2.1484
3,Jono,S/A POW,210,Hinotama Soul,44,2.1484
3,Jono,S/A POW,214,Kagemusha of the Blue Flame,44,2.1484
3,Jono,S/A POW,237,Haniwa,44,2.1484
3,Jono,S/A POW,242,Candle of Fate,44,2.1484
3,Jono,S/A POW,245,Meda Bat,44,2.1484
3,Jono,S/A POW,268,Sectarian of Secrets,44,2.1484
3,Jono,S/A POW,333,Sogen,25,1.2207
3,Jono,S/A POW,410,Mechanical Spider,44,2.1484
3,Jono,S/A POW,420,Cyber-Stein,44,2.1484
3,Jono,S/A POW,422,Jinzo #7,44,2.1484
3,Jono,S/A POW,436,White Dolphin,44,2.1484
3,Jono,S/A POW,444,Turu-Purun,44,2.1484
3,Jono,S/A POW,485,Korogashi,44,2.1484
3,Jono,S/A POW,486,Boo Koo,44,2.1484
3,Jono,S/A POW,488,Rainbow Flower,44,2.1484
3,Jono,S/A POW,492,Hoshiningen,44,2.1484
3,Jono,S/A POW,501,Man-eater Bug,44,2.1484
3,Jono,S/A POW,516,Muka Muka,44,2.1484
3,Jono,S/A POW,524,Star Boy,44,2.1484
3,Jono,S/A POW,549,Frog The Jam,44,2.1484
3,Jono,S/A POW,558,Pot the Trick,44,2.1484
3,Jono,S/A POW,563,Wretched Ghost of the Attic,44,2.1484
3,Jono,S/A POW,570,Trakadon,6,0.293
3,Jono,S/A POW,579,Abyss Flower,44,2.1484
3,Jono,S/A POW,580,Patrol Robo,6,0.293
3,Jono,S/A POW,581,Takuhee,2,0.0977
3,Jono,S/A POW,588,Living Vase,2,0.0977
3,Jono,S/A POW,589,Tentacle Plant,44,2.1484
3,Jono,S/A POW,598,Little Chimera,44,2.1484
3,Jono,S/A POW,607,Great Bill,2,0.0977
3,Jono,S/A POW,611,Hiro's Shadow Scout,44,2.1484
3,Jono,S/A POW,616,Hourglass of Courage,2,0.0977
3,Jono,S/A POW,651,Kunai with Chain,33,1.6113
3,Jono,S/A POW,681,House of Adhesive Tape,16,0.7812
3,Jono,B/C/D,16,Time Wizard,64,3.125
3,Jono,B/C/D,20,Left Arm of the Forbidden One,6,0.293
3,Jono,B/C/D,50,Basic Insect,44,2.1484
3,Jono,B/C/D,104,Curtain of the Dark Ones,44,2.1484
3,Jono,B/C/D,105,Tomozaurus,44,2.1484
3,Jono,B/C/D,122,Yamatano Dragon Scroll,44,2.1484
3,Jono,B/C/D,130,Weather Control,44,2.1484
3,Jono,B/C/D,135,Fiend's Hand,44,2.1484
3,Jono,B/C/D,137,Mystery Hand,44,2.1484
3,Jono,B/C/D,152,The Melting Red Shadow,44,2.1484
3,Jono,B/C/D,154,Fire Reaper,44,2.1484
3,Jono,B/C/D,174,Hurricail,44,2.1484
3,Jono,B/C/D,182,Masked Clown,44,2.1484
3,Jono,B/C/D,185,Eyearmor,44,2.1484
3,Jono,B/C/D,191,LaLa Li-oon,44,2.1484
3,Jono,B/C/D,197,Mech Mole Zombie,44,2.1484
3,Jono,B/C/D,202,Air Marmot of Nefariousness,44,2.1484
3,Jono,B/C/D,207,Droll Bird,44,2.1484
3,Jono,B/C/D,210,Hinotama Soul,44,2.1484
3,Jono,B/C/D,214,Kagemusha of the Blue Flame,44,2.1484
3,Jono,B/C/D,237,Haniwa,44,2.1484
3,Jono,B/C/D,242,Candle of Fate,44,2.1484
3,Jono,B/C/D,245,Meda Bat,44,2.1484
3,Jono,B/C/D,268,Sectarian of Secrets,44,2.1484
3,Jono,B/C/D,301,Legendary Sword,16,0.7812
3,Jono,B/C/D,302,Sword of Dark Destruction,16,0.7812
3,Jono,B/C/D,333,Sogen,36,1.7578
3,Jono,B/C/D,343,Sparks,16,0.7812
3,Jono,B/C/D,410,Mechanical Spider,44,2.1484
3,Jono,B/C/D,420,Cyber-Stein,44,2.1484
3,Jono,B/C/D,422,Jinzo #7,44,2.1484
3,Jono,B/C/D,436,White Dolphin,44,2.1484
3,Jono,B/C/D,444,Turu-Purun,44,2.1484
3,Jono,B/C/D,485,Korogashi,44,2.1484
3,Jono,B/C/D,486,Boo Koo,44,2.1484
3,Jono,B/C/D,488,Rainbow Flower,44,2.1484
3,Jono,B/C/D,492,Hoshiningen,44,2.1484
3,Jono,B/C/D,501,Man-eater Bug,44,2.1484
3,Jono,B/C/D,516,Muka Muka,44,2.1484
3,Jono,B/C/D,524,Star Boy,44,2.1484
3,Jono,B/C/D,549,Frog The Jam,44,2.1484
3,Jono,B/C/D,558,Pot the Trick,44,2.1484
3,Jono,B/C/D,563,Wretched Ghost of the Attic,44,2.1484
3,Jono,B/C/D,579,Abyss Flower,44,2.1484
3,Jono,B/C/D,588,Living Vase,2,0.0977
3,Jono,B/C/D,589,Tentacle Plant,44,2.1484
3,Jono,B/C/D,598,Little Chimera,44,2.1484
3,Jono,B/C/D,611,Hiro's Shadow Scout,44,2.1484
3,Jono,B/C/D,651,Kunai with Chain,34,1.6602
3,Jono,B/C/D,677,Hamburger Recipe,18,0.8789
3,Jono,B/C/D,681,House of Adhesive Tape,18,0.8789
3,Jono,B/C/D,690,Fake Trap,18,0.8789
3,Jono,S/A TEC,16,Time Wizard,60,2.9297
3,Jono,S/A TEC,20,Left Arm of the Forbidden One,4,0.1953
3,Jono,S/A TEC,50,Basic Insect,40,1.9531
3,Jono,S/A TEC,104,Curtain of the Dark Ones,40,1.9531
3,Jono,S/A TEC,105,Tomozaurus,40,1.9531
3,Jono,S/A TEC,122,Yamatano Dragon Scroll,40,1.9531
3,Jono,S/A TEC,130,Weather Control,40,1.9531
3,Jono,S/A TEC,135,Fiend's Hand,40,1.9531
3,Jono,S/A TEC,137,Mystery Hand,40,1.9531
3,Jono,S/A TEC,152,The Melting Red Shadow,40,1.9531
3,Jono,S/A TEC,154,Fire Reaper,40,1.9531
3,Jono,S/A TEC,174,Hurricail,40,1.9531
3,Jono,S/A TEC,182,Masked Clown,40,1.9531
3,Jono,S/A TEC,185,Eyearmor,40,1.9531
3,Jono,S/A TEC,191,LaLa Li-oon,40,1.9531
3,Jono,S/A TEC,197,Mech Mole Zombie,40,1.9531
3,Jono,S/A TEC,202,Air Marmot of Nefariousness,40,1.9531
3,Jono,S/A TEC,207,Droll Bird,40,1.9531
3,Jono,S/A TEC,210,Hinotama Soul,40,1.9531
3,Jono,S/A TEC,214,Kagemusha of the Blue Flame,40,1.9531
3,Jono,S/A TEC,237,Haniwa,40,1.9531
3,Jono,S/A TEC,242,Candle of Fate,42,2.0508
3,Jono,S/A TEC,245,Meda Bat,42,2.0508
3,Jono,S/A TEC,268,Sectarian of Secrets,42,2.0508
3,Jono,S/A TEC,301,Legendary Sword,16,0.7812
3,Jono,S/A TEC,302,Sword of Dark Destruction,16,0.7812
3,Jono,S/A TEC,310,Vile Germs,16,0.7812
3,Jono,S/A TEC,311,Black Pendant,16,0.7812
3,Jono,S/A TEC,333,Sogen,36,1.7578
3,Jono,S/A TEC,336,Dark Hole,16,0.7812
3,Jono,S/A TEC,343,Sparks,16,0.7812
3,Jono,S/A TEC,344,Hinotama,18,0.8789
3,Jono,S/A TEC,410,Mechanical Spider,42,2.0508
3,Jono,S/A TEC,420,Cyber-Stein,42,2.0508
3,Jono,S/A TEC,422,Jinzo #7,42,2.0508
3,Jono,S/A TEC,436,White Dolphin,42,2.0508
3,Jono,S/A TEC,444,Turu-Purun,42,2.0508
3,Jono,S/A TEC,485,Korogashi,42,2.0508
3,Jono,S/A TEC,486,Boo Koo,42,2.0508
3,Jono,S/A TEC,488,Rainbow Flower,42,2.0508
3,Jono,S/A TEC,492,Hoshiningen,42,2.0508
3,Jono,S/A TEC,501,Man-eater Bug,42,2.0508
3,Jono,S/A TEC,516,Muka Muka,42,2.0508
3,Jono,S/A TEC,524,Star Boy,42,2.0508
3,Jono,S/A TEC,549,Frog The Jam,42,2.0508
3,Jono,S/A TEC,558,Pot the Trick,42,2.0508
3,Jono,S/A TEC,563,Wretched Ghost of the Attic,42,2.0508
3,Jono,S/A TEC,579,Abyss Flower,42,2.0508
3,Jono,S/A TEC,589,Tentacle Plant,42,2.0508
3,Jono,S/A TEC,598,Little Chimera,42,2.0508
3,Jono,S/A TEC,611,Hiro's Shadow Scout,42,2.0508
3,Jono,S/A TEC,651,Kunai with Chain,35,1.709
3,Jono,S/A TEC,654,Salamandra,35,1.709
3,Jono,S/A TEC,677,Hamburger Recipe,16,0.7812
3,Jono,S/A TEC,679,Novox's Prayer,16,0.7812
3,Jono,S/A TEC,681,House of Adhesive Tape,16,0.7812
3,Jono,S/A TEC,683,Bear Trap,16,0.7812
3,Jono,S/A TEC,690,Fake Trap,16,0.7812
3,Jono,deck,4,Baby Dragon,2,0.0977
3,Jono,deck,9,Shadow Specter,120,5.8594
3,Jono,deck,16,Time Wizard,2,0.0977
3,Jono,deck,29,Mountain Warrior,2,0.0977
3,Jono,deck,100,Battle Warrior,2,0.0977
3,Jono,deck,123,Dark Plant,120,5.8594
3,Jono,deck,167,Ancient Jar,72,3.5156
3,Jono,deck,192,Key Mace,120,5.8594
3,Jono,deck,289,Change Slime,120,5.8594
3,Jono,deck,339,Red Medicine,72,3.5156
3,Jono,deck,344,Hinotama,120,5.8594
3,Jono,deck,387,Mystic Lamp,120,5.8594
3,Jono,deck,397,Leghul,120,5.8594
3,Jono,deck,402,Monster Eye,72,3.5156
3,Jono,deck,411,Bat,120,5.8594
3,Jono,deck,428,Magician of Faith,120,5.8594
3,Jono,deck,469,Armed Ninja,72,3.5156
3,Jono,deck,484,Ameba,120,5.8594
3,Jono,deck,504,Fungi of the Musk,120,5.8594
3,Jono,deck,547,Griggle,120,5.8594
3,Jono,deck,548,Bone Mouse,120,5.8594
3,Jono,deck,558,Pot the Trick,72,3.5156
3,Jono,deck,635,Queen's Double,120,5.8594
4,Villager 1,S/A POW,9,Shadow Specter,74,3.6133
4,Villager 1,S/A POW,20,Left Arm of the Forbidden One,6,0.293
4,Villager 1,S/A POW,24,Skull Servant,74,3.6133
4,Villager 1,S/A POW,58,Kuriboh,74,3.6133
4,Villager 1,S/A POW,112,That Which Feeds on Life,12,0.5859
4,Villager 1,S/A POW,123,Dark Plant,74,3.6133
4,Villager 1,S/A POW,146,Temple of Skulls,12,0.5859
4,Villager 1,S/A POW,153,Dokuroizo the Grim Reaper,12,0.5859
4,Villager 1,S/A POW,165,The Judgement Hand,12,0.5859
4,Villager 1,S/A POW,167,Ancient Jar,74,3.6133
4,Villager 1,S/A POW,192,Key Mace,74,3.6133
4,Villager 1,S/A POW,234,Beautiful Headhuntress,12,0.5859
4,Villager 1,S/A POW,241,Dark Assailant,12,0.5859
4,Villager 1,S/A POW,289,Change Slime,74,3.6133
4,Villager 1,S/A POW,307,Elf's Light,16,0.7812
4,Villager 1,S/A POW,332,Mountain,32,1.5625
4,Villager 1,S/A POW,338,Mooyan Curry,32,1.5625
4,Villager 1,S/A POW,387,Mystic Lamp,74,3.6133
4,Villager 1,S/A POW,393,Zone Eater,74,3.6133
4,Villager 1,S/A POW,395,Dancing Elf,74,3.6133
4,Villager 1,S/A POW,397,Leghul,74,3.6133
4,Villager 1,S/A POW,398,Ooguchi,74,3.6133
4,Villager 1,S/A POW,399,Swordsman from a Foreign Land,74,3.6133
4,Villager 1,S/A POW,402,Monster Eye,74,3.6133
4,Villager 1,S/A POW,411,Bat,74,3.6133
4,Villager 1,S/A POW,435,Water Girl,12,0.5859
4,Villager 1,S/A POW,450,Kappa Avenger,12,0.5859
4,Villager 1,S/A POW,469,Armed Ninja,74,3.6133
4,Villager 1,S/A POW,475,Sinister Serpent,74,3.6133
4,Villager 1,S/A POW,480,Kuwagata α,12,0.5859
4,Villager 1,S/A POW,484,Ameba,74,3.6133
4,Villager 1,S/A POW,502,D. Human,12,0.5859
4,Villager 1,S/A POW,504,Fungi of the Musk,74,3.6133
4,Villager 1,S/A POW,527,Milus Radiant,74,3.6133
4,Villager 1,S/A POW,547,Griggle,74,3.6133
4,Villager 1,S/A POW,548,Bone Mouse,74,3.6133
4,Villager 1,S/A POW,558,Pot the Trick,74,3.6133
4,Villager 1,S/A POW,570,Trakadon,10,0.4883
4,Villager 1,S/A POW,580,Patrol Robo,8,0.3906
4,Villager 1,S/A POW,635,Queen's Double,74,3.6133
4,Villager 1,S/A POW,655,Cursebreaker,16,0.7812
4,Villager 1,S/A POW,681,House of Adhesive Tape,16,0.7812
4,Villager 1,S/A POW,690,Fake Trap,16,0.7812
4,Villager 1,B/C/D,9,Shadow Specter,76,3.7109
4,Villager 1,B/C/D,20,Left Arm of the Forbidden One,6,0.293
4,Villager 1,B/C/D,24,Skull Servant,76,3.7109
4,Villager 1,B/C/D,58,Kuriboh,76,3.7109
4,Villager 1,B/C/D,123,Dark Plant,76,3.7109
4,Villager 1,B/C/D,167,Ancient Jar,76,3.7109
4,Villager 1,B/C/D,192,Key Mace,76,3.7109
4,Villager 1,B/C/D,289,Change Slime,76,3.7109
4,Villager 1,B/C/D,307,Elf's Light,18,0.8789
4,Villager 1,B/C/D,323,Book of Secret Arts,18,0.8789
4,Villager 1,B/C/D,332,Mountain,35,1.709
4,Villager 1,B/C/D,338,Mooyan Curry,35,1.709
4,Villager 1,B/C/D,339,Red Medicine,35,1.709
4,Villager 1,B/C/D,345,Final Flame,18,0.8789
4,Villager 1,B/C/D,350,Dark-piercing Light,35,1.709
4,Villager 1,B/C/D,387,Mystic Lamp,76,3.7109
4,Villager 1,B/C/D,393,Zone Eater,76,3.7109
4,Villager 1,B/C/D,395,Dancing Elf,75,3.6621
4,Villager 1,B/C/D,397,Leghul,75,3.6621
4,Villager 1,B/C/D,398,Ooguchi,75,3.6621
4,Villager 1,B/C/D,399,Swordsman from a Foreign Land,75,3.6621
4,Villager 1,B/C/D,402,Monster Eye,75,3.6621
4,Villager 1,B/C/D,411,Bat,75,3.6621
4,Villager 1,B/C/D,469,Armed Ninja,75,3.6621
4,Villager 1,B/C/D,475,Sinister Serpent,75,3.6621
4,Villager 1,B/C/D,484,Ameba,75,3.6621
4,Villager 1,B/C/D,504,Fungi of the Musk,72,3.5156
4,Villager 1,B/C/D,527,Milus Radiant,72,3.5156
4,Villager 1,B/C/D,547,Griggle,72,3.5156
4,Villager 1,B/C/D,548,Bone Mouse,72,3.5156
4,Villager 1,B/C/D,558,Pot the Trick,72,3.5156
4,Villager 1,B/C/D,635,Queen's Double,75,3.6621
4,Villager 1,B/C/D,655,Cursebreaker,18,0.8789
4,Villager 1,B/C/D,681,House of Adhesive Tape,18,0.8789
4,Villager 1,B/C/D,690,Fake Trap,18,0.8789
4,Villager 1,S/A TEC,9,Shadow Specter,60,2.9297
4,Villager 1,S/A TEC,20,Left Arm of the Forbidden One,6,0.293
4,Villager 1,S/A TEC,24,Skull Servant,60,2.9297
4,Villager 1,S/A TEC,58,Kuriboh,60,2.9297
4,Villager 1,S/A TEC,123,Dark Plant,60,2.9297
4,Villager 1,S/A TEC,167,Ancient Jar,60,2.9297
4,Villager 1,S/A TEC,192,Key Mace,60,2.9297
4,Villager 1,S/A TEC,289,Change Slime,60,2.9297
4,Villager 1,S/A TEC,307,Elf's Light,16,0.7812
4,Villager 1,S/A TEC,308,Beast Fangs,16,0.7812
4,Villager 1,S/A TEC,309,Steel Shell,16,0.7812
4,Villager 1,S/A TEC,311,Black Pendant,16,0.7812
4,Villager 1,S/A TEC,312,Silver Bow and Arrow,16,0.7812
4,Villager 1,S/A TEC,323,Book of Secret Arts,16,0.7812
4,Villager 1,S/A TEC,327,Follow Wind,16,0.7812
4,Villager 1,S/A TEC,332,Mountain,32,1.5625
4,Villager 1,S/A TEC,336,Dark Hole,18,0.8789
4,Villager 1,S/A TEC,338,Mooyan Curry,32,1.5625
4,Villager 1,S/A TEC,339,Red Medicine,32,1.5625
4,Villager 1,S/A TEC,340,Goblin's Secret Remedy,32,1.5625
4,Villager 1,S/A TEC,345,Final Flame,18,0.8789
4,Villager 1,S/A TEC,350,Dark-piercing Light,32,1.5625
4,Villager 1,S/A TEC,387,Mystic Lamp,60,2.9297
4,Villager 1,S/A TEC,393,Zone Eater,60,2.9297
4,Villager 1,S/A TEC,395,Dancing Elf,60,2.9297
4,Villager 1,S/A TEC,397,Leghul,60,2.9297
4,Villager 1,S/A TEC,398,Ooguchi,60,2.9297
4,Villager 1,S/A TEC,399,Swordsman from a Foreign Land,60,2.9297
4,Villager 1,S/A TEC,402,Monster Eye,60,2.9297
4,Villager 1,S/A TEC,411,Bat,60,2.9297
4,Villager 1,S/A TEC,469,Armed Ninja,60,2.9297
4,Villager 1,S/A TEC,475,Sinister Serpent,60,2.9297
4,Villager 1,S/A TEC,484,Ameba,60,2.9297
4,Villager 1,S/A TEC,504,Fungi of the Musk,60,2.9297
4,Villager 1,S/A TEC,527,Milus Radiant,60,2.9297
4,Villager 1,S/A TEC,547,Griggle,60,2.9297
4,Villager 1,S/A TEC,548,Bone Mouse,60,2.9297
4,Villager 1,S/A TEC,558,Pot the Trick,60,2.9297
4,Villager 1,S/A TEC,635,Queen's Double,60,2.9297
4,Villager 1,S/A TEC,655,Cursebreaker,20,0.9766
4,Villager 1,S/A TEC,665,Curse of Millennium Shield,12,0.5859
4,Villager 1,S/A TEC,666,Yamadron Ritual,12,0.5859
4,Villager 1,S/A TEC,671,Zera Ritual,12,0.5859
4,Villager 1,S/A TEC,673,War-lion Ritual,12,0.5859
4,Villager 1,S/A TEC,674,Beastry Mirror Ritual,12,0.5859
4,Villager 1,S/A TEC,676,Commencement Dance,12,0.5859
4,Villager 1,S/A TEC,677,Hamburger Recipe,12,0.5859
4,Villager 1,S/A TEC,678,Revival of Sennen Genjin,12,0.5859
4,Villager 1,S/A TEC,679,Novox's Prayer,12,0.5859
4,Villager 1,S/A TEC,680,Curse of Tri-Horned Dragon,12,0.5859
4,Villager 1,S/A TEC,681,House of Adhesive Tape,24,1.1719
4,Villager 1,S/A TEC,690,Fake Trap,22,1.0742
4,Villager 1,S/A TEC,691,Revived of Serpent Night Dragon,12,0.5859
4,Villager 1,S/A TEC,692,Turtle Oath,12,0.5859
4,Villager 1,S/A TEC,693,Contruct of Mask,12,0.5859
4,Villager 1,S/A TEC,694,Resurrection of Chakra,12,0.5859
4,Villager 1,S/A TEC,695,Puppet Ritual,12,0.5859
4,Villager 1,S/A TEC,697,Garma Sword Oath,12,0.5859
4,Villager 1,S/A TEC,698,Cosmo Queen's Prayer,12,0.5859
4,Villager 1,S/A TEC,699,Revival of Skeleton Rider,12,0.5859
4,Villager 1,S/A TEC,700,Fortress Whale's Oath,12,0.5859
4,Villager 1,deck,24,Skull Servant,160,7.8125
4,Villager 1,deck,58,Kuriboh,160,7.8125
4,Villager 1,deck,167,Ancient Jar,120,5.8594
4,Villager 1,deck,339,Red Medicine,64,3.125
4,Villager 1,deck,350,Dark-piercing Light,120,5.8594
4,Villager 1,deck,393,Zone Eater,160,7.8125
4,Villager 1,deck,394,Steel Scorpion,160,7.8125
4,Villager 1,deck,395,Dancing Elf,160,7.8125
4,Villager 1,deck,398,Ooguchi,160,7.8125
4,Villager 1,deck,399,Swordsman from a Foreign Land,160,7.8125
4,Villager 1,deck,402,Monster Eye,120,5.8594
4,Villager 1,deck,469,Armed Ninja,120,5.8594
4,Villager 1,deck,475,Sinister Serpent,120,5.8594
4,Villager 1,deck,484,Ameba,2,0.0977
4,Villager 1,deck,485,Korogashi,2,0.0977
4,Villager 1,deck,488,Rainbow Flower,2,0.0977
4,Villager 1,deck,499,Kattapillar,120,5.8594
4,Villager 1,deck,504,Fungi of the Musk,2,0.0977
4,Villager 1,deck,516,Muka Muka,2,0.0977
4,Villager 1,deck,527,Milus Radiant,120,5.8594
4,Villager 1,deck,541,Hane-Hane,2,0.0977
4,Villager 1,deck,547,Griggle,2,0.0977
4,Villager 1,deck,548,Bone Mouse,2,0.0977
4,Villager 1,deck,558,Pot the Trick,2,0.0977
4,Villager 1,deck,563,Wretched Ghost of the Attic,2,0.0977
4,Villager 1,deck,635,Queen's Double,2,0.0977
4,Villager 1,deck,644,Flame Viper,2,0.0977
5,Villager 2,S/A POW,9,Shadow Specter,15,0.7324
5,Villager 2,S/A POW,10,Blackland Fire Dragon,15,0.7324
5,Villager 2,S/A POW,19,Right Arm of the Forbidden One,6,0.293
5,Villager 2,S/A POW,23,The Wicked Worm Beast,15,0.7324
5,Villager 2,S/A POW,24,Skull Servant,15,0.7324
5,Villager 2,S/A POW,25,Horn Imp,15,0.7324
5,Villager 2,S/A POW,30,Zombie Warrior,30,1.4648
5,Villager 2,S/A POW,34,Saggi the Dark Clown,15,0.7324
5,Villager 2,S/A POW,36,The Snake Hair,15,0.7324
5,Villager 2,S/A POW,40,Dragon Piper,15,0.7324
5,Villager 2,S/A POW,45,Oscillo Hero #2,15,0.7324
5,Villager 2,S/A POW,53,Killer Needle,15,0.7324
5,Villager 2,S/A POW,59,Mammoth Graveyard,15,0.7324
5,Villager 2,S/A POW,61,Wolf,15,0.7324
5,Villager 2,S/A POW,65,Silver Fang,15,0.7324
5,Villager 2,S/A POW,80,Uraby,15,0.7324
5,Villager 2,S/A POW,96,Armored Zombie,15,0.7324
5,Villager 2,S/A POW,97,Dragon Zombie,15,0.7324
5,Villager 2,S/A POW,98,Clown Zombie,15,0.7324
5,Villager 2,S/A POW,102,Mask of Darkness,10,0.4883
5,Villager 2,S/A POW,103,Job-change Mirror,15,0.7324
5,Villager 2,S/A POW,108,Graveyard and the Hand of Invitation,15,0.7324
5,Villager 2,S/A POW,109,Goddess with the Third Eye,15,0.7324
5,Villager 2,S/A POW,110,Hero of the East,15,0.7324
5,Villager 2,S/A POW,115,Kamion Wizard,15,0.7324
5,Villager 2,S/A POW,118,Supporter in the Shadows,15,0.7324
5,Villager 2,S/A POW,119,Trial of Nightmares,15,0.7324
5,Villager 2,S/A POW,120,Dream Clown,15,0.7324
5,Villager 2,S/A POW,121,Sleeping Lion,15,0.7324
5,Villager 2,S/A POW,132,The 13th Grave,30,1.4648
5,Villager 2,S/A POW,135,Fiend's Hand,15,0.7324
5,Villager 2,S/A POW,138,Dragon Statue,15,0.7324
5,Villager 2,S/A POW,139,Blue-eyed Silver Zombie,15,0.7324
5,Villager 2,S/A POW,140,Toad Master,30,1.4648
5,Villager 2,S/A POW,141,Spiked Snail,15,0.7324
5,Villager 2,S/A POW,152,The Melting Red Shadow,15,0.7324
5,Villager 2,S/A POW,154,Fire Reaper,15,0.7324
5,Villager 2,S/A POW,162,Tainted Wisdom,15,0.7324
5,Villager 2,S/A POW,164,Lord of Zemia,15,0.7324
5,Villager 2,S/A POW,167,Ancient Jar,15,0.7324
5,Villager 2,S/A POW,169,Dark King of the Abyss,15,0.7324
5,Villager 2,S/A POW,171,Big Eye,15,0.7324
5,Villager 2,S/A POW,172,Armaill,15,0.7324
5,Villager 2,S/A POW,177,Monsturtle,15,0.7324
5,Villager 2,S/A POW,181,Dark Shade,15,0.7324
5,Villager 2,S/A POW,191,LaLa Li-oon,15,0.7324
5,Villager 2,S/A POW,196,Arma Knight,30,1.4648
5,Villager 2,S/A POW,197,Mech Mole Zombie,15,0.7324
5,Villager 2,S/A POW,199,Penguin Knight,15,0.7324
5,Villager 2,S/A POW,201,Frenzied Panda,15,0.7324
5,Villager 2,S/A POW,203,Phantom Ghost,15,0.7324
5,Villager 2,S/A POW,205,Dorover,15,0.7324
5,Villager 2,S/A POW,206,Twin Long Rods #1,15,0.7324
5,Villager 2,S/A POW,211,Kaminarikozou,15,0.7324
5,Villager 2,S/A POW,215,Flame Ghost,15,0.7324
5,Villager 2,S/A POW,219,Solitude,15,0.7324
5,Villager 2,S/A POW,220,Masked Sorcerer,15,0.7324
5,Villager 2,S/A POW,221,Kumootoko,15,0.7324
5,Villager 2,S/A POW,225,Fiend Sword,15,0.7324
5,Villager 2,S/A POW,227,Hitodenchak,15,0.7324
5,Villager 2,S/A POW,228,Wood Remains,15,0.7324
5,Villager 2,S/A POW,231,Wood Clown,15,0.7324
5,Villager 2,S/A POW,233,Dark Titan of Terror,15,0.7324
5,Villager 2,S/A POW,236,Guardian of the Labyrinth,15,0.7324
5,Villager 2,S/A POW,237,Haniwa,15,0.7324
5,Villager 2,S/A POW,238,Yashinoki,10,0.4883
5,Villager 2,S/A POW,243,Water Element,15,0.7324
5,Villager 2,S/A POW,244,Dissolverock,15,0.7324
5,Villager 2,S/A POW,246,One Who Hunts Souls,15,0.7324
5,Villager 2,S/A POW,248,Master & Expert,15,0.7324
5,Villager 2,S/A POW,250,Hyo,15,0.7324
5,Villager 2,S/A POW,251,Enchanting Mermaid,15,0.7324
5,Villager 2,S/A POW,256,Dimensional Warrior,15,0.7324
5,Villager 2,S/A POW,257,Stone Armadiller,30,1.4648
5,Villager 2,S/A POW,258,Beastking of the Swamps,30,1.4648
5,Villager 2,S/A POW,259,Ancient Sorcerer,15,0.7324
5,Villager 2,S/A POW,262,The Little Swordsman of Aile,15,0.7324
5,Villager 2,S/A POW,263,Rock Ogre Grotto #2,30,1.4648
5,Villager 2,S/A POW,265,The Furious Sea King,15,0.7324
5,Villager 2,S/A POW,269,Versago the Destroyer,15,0.7324
5,Villager 2,S/A POW,270,Wetha,15,0.7324
5,Villager 2,S/A POW,272,Mavelus,15,0.7324
5,Villager 2,S/A POW,273,Ancient Tree of Enlightenment,15,0.7324
5,Villager 2,S/A POW,274,Green Phantom King,15,0.7324
5,Villager 2,S/A POW,276,Ray & Temperature,15,0.7324
5,Villager 2,S/A POW,280,Protector of the Throne,15,0.7324
5,Villager 2,S/A POW,289,Change Slime,15,0.7324
5,Villager 2,S/A POW,290,Moon Envoy,15,0.7324
5,Villager 2,S/A POW,291,Fireyarou,15,0.7324
5,Villager 2,S/A POW,292,Psychic Kappa,15,0.7324
