material_a_id,material_a,material_b_id,material_b,result_id,result
4,Baby Dragon,432,Waterdragon Fairy,448,Spike Seadra
4,Baby Dragon,435,Water Girl,448,Spike Seadra
4,Baby Dragon,438,Metal Fish,409,Metal Dragon
4,Baby Dragon,441,Mech Bass,409,Metal Dragon
4,Baby Dragon,444,Turu-Purun,448,Spike Seadra
4,Baby Dragon,445,Guardian of the Sea,448,Spike Seadra
4,Baby Dragon,446,Aqua Snake,448,Spike Seadra
4,Baby Dragon,449,"30,000-Year White Turtle",448,Spike Seadra
4,Baby Dragon,450,Kappa Avenger,448,Spike Seadra
4,Baby Dragon,451,Kanikabuto,448,Spike Seadra
4,Baby Dragon,452,Zarigun,448,Spike Seadra
4,Baby Dragon,454,Destroyer Golem,426,Stone D.
4,Baby Dragon,455,Barrel Rock,426,Stone D.
4,Baby Dragon,456,Minomushi Warrior,426,Stone D.
4,Baby Dragon,457,Stone Ghost,426,Stone D.
4,Baby Dragon,458,Kaminari Attack,613,Twin-headed Thunder Dragon
4,Baby Dragon,459,Tripwire Beast,425,Thunder Dragon
4,Baby Dragon,460,Bolt Escargot,425,Thunder Dragon
4,Baby Dragon,461,Bolt Penguin,425,Thunder Dragon
4,Baby Dragon,462,The Immortal of Thunder,425,Thunder Dragon
4,Baby Dragon,463,Electric Snake,425,Thunder Dragon
4,Baby Dragon,469,Armed Ninja,502,D. Human
4,Baby Dragon,470,Magical Ghost,97,Dragon Zombie
4,Baby Dragon,474,Sea Kamen,448,Spike Seadra
4,Baby Dragon,484,Ameba,448,Spike Seadra
4,Baby Dragon,488,Rainbow Flower,571,B. Dragon Jungle King
4,Baby Dragon,489,Barrel Lily,571,B. Dragon Jungle King
4,Baby Dragon,490,Needle Ball,31,Koumori Dragon
4,Baby Dragon,497,Yado Karu,448,Spike Seadra
4,Baby Dragon,502,D. Human,11,Sword Arm of Dragon
4,Baby Dragon,503,Turtle Raccoon,448,Spike Seadra
4,Baby Dragon,505,Prisman,426,Stone D.
4,Baby Dragon,508,Cyber Saurus,409,Metal Dragon
4,Baby Dragon,510,Laughing Flower,571,B. Dragon Jungle King
4,Baby Dragon,511,Bean Soldier,571,B. Dragon Jungle King
4,Baby Dragon,512,Cannon Soldier,409,Metal Dragon
4,Baby Dragon,513,Guardian of the Throne Room,409,Metal Dragon
4,Baby Dragon,514,Brave Scizzar,409,Metal Dragon
4,Baby Dragon,515,The Statue of Easter Island,426,Stone D.
4,Baby Dragon,516,Muka Muka,426,Stone D.
4,Baby Dragon,517,Sand Stone,426,Stone D.
4,Baby Dragon,518,Boulder Tortoise,448,Spike Seadra
4,Baby Dragon,519,Fire Kraken,73,Kairyu-shin
4,Baby Dragon,520,Turtle Bird,443,Sea King Dragon
4,Baby Dragon,524,Star Boy,448,Spike Seadra
4,Baby Dragon,530,Eldeen,10,Blackland Fire Dragon
4,Baby Dragon,534,Minar,31,Koumori Dragon
4,Baby Dragon,537,Mega Thunderball,425,Thunder Dragon
4,Baby Dragon,539,Corroding Shark,97,Dragon Zombie
4,Baby Dragon,544,Dharma Cannon,409,Metal Dragon
4,Baby Dragon,545,Skelgon,39,Curse of Dragon
4,Baby Dragon,547,Griggle,571,B. Dragon Jungle King
4,Baby Dragon,548,Bone Mouse,97,Dragon Zombie
4,Baby Dragon,549,Frog The Jam,448,Spike Seadra
4,Baby Dragon,550,Behegon,448,Spike Seadra
4,Baby Dragon,553,Mushroom Man #2,502,D. Human
4,Baby Dragon,554,Lava Battleguard,11,Sword Arm of Dragon
4,Baby Dragon,556,The Wandering Doomed,97,Dragon Zombie
4,Baby Dragon,557,Steel Ogre Grotto #1,409,Metal Dragon
4,Baby Dragon,558,Pot the Trick,426,Stone D.
4,Baby Dragon,559,Oscillo Hero,502,D. Human
4,Baby Dragon,561,Lesser Dragon,31,Koumori Dragon
4,Baby Dragon,563,Wretched Ghost of the Attic,10,Blackland Fire Dragon
4,Baby Dragon,567,Darkworld Thorns,571,B. Dragon Jungle King
4,Baby Dragon,574,Witch of the Black Forest,10,Blackland Fire Dragon
4,Baby Dragon,578,Leo Wizard,10,Blackland Fire Dragon
4,Baby Dragon,579,Abyss Flower,571,B. Dragon Jungle King
4,Baby Dragon,580,Patrol Robo,409,Metal Dragon
4,Baby Dragon,583,Weather Report,448,Spike Seadra
4,Baby Dragon,585,Mechanical Snail,409,Metal Dragon
4,Baby Dragon,586,Greenkappa,502,D. Human
4,Baby Dragon,588,Living Vase,571,B. Dragon Jungle King
4,Baby Dragon,589,Tentacle Plant,571,B. Dragon Jungle King
4,Baby Dragon,591,Morphing Jar,426,Stone D.
4,Baby Dragon,593,Giant Turtle Who Feeds on Flames,448,Spike Seadra
4,Baby Dragon,594,Rose Spectre of Dunn,571,B. Dragon Jungle King
4,Baby Dragon,596,Ghoul with an Appetite,545,Skelgon
4,Baby Dragon,599,Violent Rain,448,Spike Seadra
4,Baby Dragon,600,Key Mace #2,10,Blackland Fire Dragon
4,Baby Dragon,602,Penguin Soldier,448,Spike Seadra
4,Baby Dragon,604,Obese Marmot of Nefariousness,31,Koumori Dragon
4,Baby Dragon,605,Liquid Beast,448,Spike Seadra
4,Baby Dragon,606,Twin Long Rods #2,448,Spike Seadra
4,Baby Dragon,610,Electric Lizard,425,Thunder Dragon
4,Baby Dragon,611,Hiro's Shadow Scout,31,Koumori Dragon
4,Baby Dragon,615,Armored Starfish,448,Spike Seadra
4,Baby Dragon,620,Snakeyashi,571,B. Dragon Jungle King
4,Baby Dragon,621,Succubus Knight,11,Sword Arm of Dragon
4,Baby Dragon,623,The Thing That Hides in the Mud,426,Stone D.
4,Baby Dragon,624,High Tide Gyojin,73,Kairyu-shin
4,Baby Dragon,625,Fairy of the Fountain,73,Kairyu-shin
4,Baby Dragon,628,Witch's Apprentice,10,Blackland Fire Dragon
4,Baby Dragon,632,Stone Ogre Grotto,426,Stone D.
4,Baby Dragon,634,Night Lizard,448,Spike Seadra
4,Baby Dragon,635,Queen's Double,502,D. Human
4,Baby Dragon,637,Trent,571,B. Dragon Jungle King
4,Baby Dragon,638,Queen of Autumn Leaves,571,B. Dragon Jungle King
4,Baby Dragon,641,Invader of the Throne,11,Sword Arm of Dragon
4,Baby Dragon,643,Disk Magician,409,Metal Dragon
4,Baby Dragon,646,Gruesome Goo,448,Spike Seadra
4,Baby Dragon,647,Hyosube,448,Spike Seadra
4,Baby Dragon,648,Machine Attacker,409,Metal Dragon
4,Baby Dragon,649,Hibikime,11,Sword Arm of Dragon
4,Baby Dragon,658,Metalmorph,409,Metal Dragon
4,Baby Dragon,719,Dokurorider,39,Curse of Dragon
5,Ryu-kishin,13,Tyhone,650,Whiptail Crow
5,Ryu-kishin,17,Right Leg of the Forbidden One,377,Ryu-kishin Powered
5,Ryu-kishin,18,Left Leg of the Forbidden One,377,Ryu-kishin Powered
5,Ryu-kishin,19,Right Arm of the Forbidden One,377,Ryu-kishin Powered
5,Ryu-kishin,20,Left Arm of the Forbidden One,377,Ryu-kishin Powered
5,Ryu-kishin,21,Exodia the Forbidden,377,Ryu-kishin Powered
5,Ryu-kishin,34,Saggi the Dark Clown,377,Ryu-kishin Powered
5,Ryu-kishin,62,Harpie Lady,650,Whiptail Crow
5,Ryu-kishin,103,Job-change Mirror,22,Summoned Skull
5,Ryu-kishin,104,Curtain of the Dark Ones,377,Ryu-kishin Powered
5,Ryu-kishin,115,Kamion Wizard,377,Ryu-kishin Powered
5,Ryu-kishin,117,Spirit of the Books,650,Whiptail Crow
5,Ryu-kishin,125,Faith Bird,650,Whiptail Crow
5,Ryu-kishin,129,Nemuriko,377,Ryu-kishin Powered
5,Ryu-kishin,179,Phantom Dewan,377,Ryu-kishin Powered
5,Ryu-kishin,180,Arlownay,594,Rose Spectre of Dunn
5,Ryu-kishin,186,Fiend Refrection #2,650,Whiptail Crow
5,Ryu-kishin,190,Akakieisu,377,Ryu-kishin Powered
5,Ryu-kishin,207,Droll Bird,650,Whiptail Crow
5,Ryu-kishin,220,Masked Sorcerer,377,Ryu-kishin Powered
5,Ryu-kishin,253,Angelwitch,377,Ryu-kishin Powered
5,Ryu-kishin,259,Ancient Sorcerer,377,Ryu-kishin Powered
5,Ryu-kishin,268,Sectarian of Secrets,377,Ryu-kishin Powered
5,Ryu-kishin,272,Mavelus,650,Whiptail Crow
5,Ryu-kishin,280,Protector of the Throne,641,Invader of the Throne
5,Ryu-kishin,282,Mystical Sheep #2,642,Mystical Sheep #1
5,Ryu-kishin,292,Psychic Kappa,450,Kappa Avenger
5,Ryu-kishin,300,Kurama,650,Whiptail Crow
5,Ryu-kishin,387,Mystic Lamp,377,Ryu-kishin Powered
5,Ryu-kishin,466,Skull Red Bird,650,Whiptail Crow
5,Ryu-kishin,468,Queen Bird,650,Whiptail Crow
5,Ryu-kishin,504,Fungi of the Musk,567,Darkworld Thorns
5,Ryu-kishin,530,Eldeen,377,Ryu-kishin Powered
5,Ryu-kishin,538,Niwatori,650,Whiptail Crow
5,Ryu-kishin,552,Winged Dragon #2,650,Whiptail Crow
5,Ryu-kishin,574,Witch of the Black Forest,377,Ryu-kishin Powered
5,Ryu-kishin,578,Leo Wizard,377,Ryu-kishin Powered
5,Ryu-kishin,581,Takuhee,650,Whiptail Crow
5,Ryu-kishin,595,Fiend Refrection #1,650,Whiptail Crow
5,Ryu-kishin,628,Witch's Apprentice,377,Ryu-kishin Powered
5,Ryu-kishin,636,Blue-winged Crown,650,Whiptail Crow
6,Feral Imp,7,Winged Dragon #1,31,Koumori Dragon
6,Feral Imp,103,Job-change Mirror,22,Summoned Skull
6,Feral Imp,122,Yamatano Dragon Scroll,31,Koumori Dragon
6,Feral Imp,138,Dragon Statue,31,Koumori Dragon
6,Feral Imp,180,Arlownay,594,Rose Spectre of Dunn
6,Feral Imp,200,Petit Dragon,31,Koumori Dragon
6,Feral Imp,280,Protector of the Throne,641,Invader of the Throne
6,Feral Imp,296,One-eyed Shield Dragon,31,Koumori Dragon
6,Feral Imp,298,Wicked Dragon with the Ersatz Head,31,Koumori Dragon
6,Feral Imp,561,Lesser Dragon,31,Koumori Dragon
6,Feral Imp,603,Fairy Dragon,31,Koumori Dragon
7,Winged Dragon #1,8,Mushroom Man,571,B. Dragon Jungle King
7,Winged Dragon #1,9,Shadow Specter,97,Dragon Zombie
7,Winged Dragon #1,16,Time Wizard,69,Thousand Dragon
7,Winged Dragon #1,17,Right Leg of the Forbidden One,10,Blackland Fire Dragon
7,Winged Dragon #1,18,Left Leg of the Forbidden One,10,Blackland Fire Dragon
7,Winged Dragon #1,19,Right Arm of the Forbidden One,10,Blackland Fire Dragon
7,Winged Dragon #1,20,Left Arm of the Forbidden One,10,Blackland Fire Dragon
7,Winged Dragon #1,21,Exodia the Forbidden,10,Blackland Fire Dragon
7,Winged Dragon #1,24,Skull Servant,97,Dragon Zombie
7,Winged Dragon #1,25,Horn Imp,31,Koumori Dragon
7,Winged Dragon #1,28,Rock Ogre Grotto #1,426,Stone D.
7,Winged Dragon #1,30,Zombie Warrior,97,Dragon Zombie
7,Winged Dragon #1,34,Saggi the Dark Clown,10,Blackland Fire Dragon
7,Winged Dragon #1,36,The Snake Hair,97,Dragon Zombie
7,Winged Dragon #1,41,Celtic Guardian,11,Sword Arm of Dragon
7,Winged Dragon #1,43,Karbonala Warrior,11,Sword Arm of Dragon
7,Winged Dragon #1,45,Oscillo Hero #2,425,Thunder Dragon
7,Winged Dragon #1,48,Sangan,31,Koumori Dragon
7,Winged Dragon #1,58,Kuriboh,31,Koumori Dragon
7,Winged Dragon #1,59,Mammoth Graveyard,31,Koumori Dragon
7,Winged Dragon #1,62,Harpie Lady,386,Harpie's Pet Dragon
7,Winged Dragon #1,66,Kojikocy,11,Sword Arm of Dragon
7,Winged Dragon #1,70,Fiend Kraken,448,Spike Seadra
7,Winged Dragon #1,71,Jellyfish,448,Spike Seadra
7,Winged Dragon #1,74,Giant Soldier of Stone,426,Stone D.
7,Winged Dragon #1,75,Man-eating Plant,571,B. Dragon Jungle King
7,Winged Dragon #1,78,Axe Raider,11,Sword Arm of Dragon
7,Winged Dragon #1,83,Castle of Dark Illusions,10,Blackland Fire Dragon
7,Winged Dragon #1,84,Reaper of the Cards,31,Koumori Dragon
7,Winged Dragon #1,88,Metal Guardian,31,Koumori Dragon
7,Winged Dragon #1,89,Catapult Turtle,448,Spike Seadra
7,Winged Dragon #1,93,Zanki,11,Sword Arm of Dragon
7,Winged Dragon #1,96,Armored Zombie,97,Dragon Zombie
7,Winged Dragon #1,97,Dragon Zombie,545,Skelgon
7,Winged Dragon #1,98,Clown Zombie,97,Dragon Zombie
7,Winged Dragon #1,99,Pumpking the King of Ghosts,39,Curse of Dragon
7,Winged Dragon #1,100,Battle Warrior,11,Sword Arm of Dragon
7,Winged Dragon #1,102,Mask of Darkness,10,Blackland Fire Dragon
7,Winged Dragon #1,103,Job-change Mirror,10,Blackland Fire Dragon
7,Winged Dragon #1,104,Curtain of the Dark Ones,10,Blackland Fire Dragon
7,Winged Dragon #1,107,Kageningen,11,Sword Arm of Dragon
7,Winged Dragon #1,108,Graveyard and the Hand of Invitation,97,Dragon Zombie
7,Winged Dragon #1,110,Hero of the East,11,Sword Arm of Dragon
7,Winged Dragon #1,112,That Which Feeds on Life,10,Blackland Fire Dragon
7,Winged Dragon #1,115,Kamion Wizard,10,Blackland Fire Dragon
7,Winged Dragon #1,118,Supporter in the Shadows,11,Sword Arm of Dragon
7,Winged Dragon #1,119,Trial of Nightmares,31,Koumori Dragon
7,Winged Dragon #1,120,Dream Clown,11,Sword Arm of Dragon
7,Winged Dragon #1,123,Dark Plant,571,B. Dragon Jungle King
7,Winged Dragon #1,124,Ancient Tool,409,Metal Dragon
7,Winged Dragon #1,127,Ansatsu,11,Sword Arm of Dragon
7,Winged Dragon #1,129,Nemuriko,10,Blackland Fire Dragon
7,Winged Dragon #1,131,Octoberser,73,Kairyu-shin
7,Winged Dragon #1,132,The 13th Grave,97,Dragon Zombie
7,Winged Dragon #1,135,Fiend's Hand,97,Dragon Zombie
7,Winged Dragon #1,136,Witty Phantom,10,Blackland Fire Dragon
7,Winged Dragon #1,137,Mystery Hand,31,Koumori Dragon
7,Winged Dragon #1,138,Dragon Statue,11,Sword Arm of Dragon
7,Winged Dragon #1,139,Blue-eyed Silver Zombie,97,Dragon Zombie
7,Winged Dragon #1,140,Toad Master,448,Spike Seadra
7,Winged Dragon #1,141,Spiked Snail,31,Koumori Dragon
7,Winged Dragon #1,146,Temple of Skulls,97,Dragon Zombie
7,Winged Dragon #1,147,Monster Egg,11,Sword Arm of Dragon
7,Winged Dragon #1,148,The Shadow Who Controls the Dark,10,Blackland Fire Dragon
7,Winged Dragon #1,149,Lord of the Lamp,10,Blackland Fire Dragon
7,Winged Dragon #1,150,Akihiron,73,Kairyu-shin
7,Winged Dragon #1,151,Rhaimundos of the Red Sword,11,Sword Arm of Dragon
7,Winged Dragon #1,152,The Melting Red Shadow,448,Spike Seadra
7,Winged Dragon #1,153,Dokuroizo the Grim Reaper,97,Dragon Zombie
7,Winged Dragon #1,154,Fire Reaper,97,Dragon Zombie
7,Winged Dragon #1,156,Hard Armor,11,Sword Arm of Dragon
7,Winged Dragon #1,157,Firegrass,571,B. Dragon Jungle King
7,Winged Dragon #1,158,Man Eater,571,B. Dragon Jungle King
7,Winged Dragon #1,160,M-warrior #1,11,Sword Arm of Dragon
7,Winged Dragon #1,161,M-warrior #2,11,Sword Arm of Dragon
7,Winged Dragon #1,162,Tainted Wisdom,31,Koumori Dragon
7,Winged Dragon #1,164,Lord of Zemia,10,Blackland Fire Dragon
7,Winged Dragon #1,165,The Judgement Hand,11,Sword Arm of Dragon
7,Winged Dragon #1,166,Mysterious Puppeteer,11,Sword Arm of Dragon
7,Winged Dragon #1,167,Ancient Jar,426,Stone D.
7,Winged Dragon #1,169,Dark King of the Abyss,10,Blackland Fire Dragon
7,Winged Dragon #1,172,Armaill,11,Sword Arm of Dragon
7,Winged Dragon #1,173,Dark Prisoner,10,Blackland Fire Dragon
7,Winged Dragon #1,175,Ancient Brain,10,Blackland Fire Dragon
7,Winged Dragon #1,177,Monsturtle,448,Spike Seadra
7,Winged Dragon #1,178,Claw Reacher,10,Blackland Fire Dragon
7,Winged Dragon #1,179,Phantom Dewan,10,Blackland Fire Dragon
7,Winged Dragon #1,180,Arlownay,571,B. Dragon Jungle King
7,Winged Dragon #1,182,Masked Clown,11,Sword Arm of Dragon
7,Winged Dragon #1,185,Eyearmor,11,Sword Arm of Dragon
7,Winged Dragon #1,187,Gate Deeg,31,Koumori Dragon
7,Winged Dragon #1,190,Akakieisu,10,Blackland Fire Dragon
7,Winged Dragon #1,191,LaLa Li-oon,425,Thunder Dragon
7,Winged Dragon #1,193,Turtle Tiger,448,Spike Seadra
7,Winged Dragon #1,194,Terra the Terrible,31,Koumori Dragon
7,Winged Dragon #1,195,Doron,11,Sword Arm of Dragon
7,Winged Dragon #1,196,Arma Knight,448,Spike Seadra
7,Winged Dragon #1,197,Mech Mole Zombie,97,Dragon Zombie
7,Winged Dragon #1,199,Penguin Knight,448,Spike Seadra
7,Winged Dragon #1,202,Air Marmot of Nefariousness,31,Koumori Dragon
7,Winged Dragon #1,203,Phantom Ghost,97,Dragon Zombie
7,Winged Dragon #1,205,Dorover,448,Spike Seadra
7,Winged Dragon #1,206,Twin Long Rods #1,448,Spike Seadra
7,Winged Dragon #1,211,Kaminarikozou,425,Thunder Dragon
7,Winged Dragon #1,212,Meotoko,31,Koumori Dragon
7,Winged Dragon #1,214,Kagemusha of the Blue Flame,11,Sword Arm of Dragon
7,Winged Dragon #1,215,Flame Ghost,97,Dragon Zombie
7,Winged Dragon #1,218,Two-mouth Darkruler,31,Koumori Dragon
7,Winged Dragon #1,219,Solitude,31,Koumori Dragon
7,Winged Dragon #1,220,Masked Sorcerer,10,Blackland Fire Dragon
7,Winged Dragon #1,222,Midnight Fiend,31,Koumori Dragon
7,Winged Dragon #1,224,Trap Master,11,Sword Arm of Dragon
7,Winged Dragon #1,225,Fiend Sword,11,Sword Arm of Dragon
7,Winged Dragon #1,226,Skull Stalker,11,Sword Arm of Dragon
7,Winged Dragon #1,227,Hitodenchak,448,Spike Seadra
7,Winged Dragon #1,228,Wood Remains,97,Dragon Zombie
7,Winged Dragon #1,231,Wood Clown,11,Sword Arm of Dragon
7,Winged Dragon #1,232,Madjinn Gunn,31,Koumori Dragon
7,Winged Dragon #1,233,Dark Titan of Terror,10,Blackland Fire Dragon
7,Winged Dragon #1,234,Beautiful Headhuntress,11,Sword Arm of Dragon
7,Winged Dragon #1,235,Wodan the Resident of the Forest,11,Sword Arm of Dragon
7,Winged Dragon #1,236,Guardian of the Labyrinth,11,Sword Arm of Dragon
7,Winged Dragon #1,237,Haniwa,426,Stone D.
7,Winged Dragon #1,238,Yashinoki,571,B. Dragon Jungle King
7,Winged Dragon #1,239,Vishwar Randi,11,Sword Arm of Dragon
7,Winged Dragon #1,240,The Drdek,31,Koumori Dragon
7,Winged Dragon #1,241,Dark Assailant,97,Dragon Zombie
7,Winged Dragon #1,243,Water Element,448,Spike Seadra
7,Winged Dragon #1,244,Dissolverock,426,Stone D.
7,Winged Dragon #1,245,Meda Bat,31,Koumori Dragon
7,Winged Dragon #1,246,One Who Hunts Souls,31,Koumori Dragon
7,Winged Dragon #1,249,Water Omotics,448,Spike Seadra
7,Winged Dragon #1,250,Hyo,11,Sword Arm of Dragon
7,Winged Dragon #1,253,Angelwitch,10,Blackland Fire Dragon
7,Winged Dragon #1,254,Embryonic Beast,31,Koumori Dragon
7,Winged Dragon #1,256,Dimensional Warrior,11,Sword Arm of Dragon
7,Winged Dragon #1,257,Stone Armadiller,426,Stone D.
7,Winged Dragon #1,258,Beastking of the Swamps,448,Spike Seadra
7,Winged Dragon #1,259,Ancient Sorcerer,10,Blackland Fire Dragon
7,Winged Dragon #1,262,The Little Swordsman of Aile,11,Sword Arm of Dragon
7,Winged Dragon #1,263,Rock Ogre Grotto #2,426,Stone D.
7,Winged Dragon #1,265,The Furious Sea King,448,Spike Seadra
7,Winged Dragon #1,266,Princess of Tsurugi,11,Sword Arm of Dragon
7,Winged Dragon #1,267,Unknown Warrior of Fiend,11,Sword Arm of Dragon
7,Winged Dragon #1,268,Sectarian of Secrets,10,Blackland Fire Dragon
7,Winged Dragon #1,269,Versago the Destroyer,10,Blackland Fire Dragon
7,Winged Dragon #1,270,Wetha,448,Spike Seadra
7,Winged Dragon #1,271,Megirus Light,10,Blackland Fire Dragon
7,Winged Dragon #1,273,Ancient Tree of Enlightenment,571,B. Dragon Jungle King
7,Winged Dragon #1,274,Green Phantom King,571,B. Dragon Jungle King
7,Winged Dragon #1,275,Ground Attacker Bugroth,409,Metal Dragon
7,Winged Dragon #1,277,Gorgon Egg,31,Koumori Dragon
7,Winged Dragon #1,279,King Fog,10,Blackland Fire Dragon
7,Winged Dragon #1,280,Protector of the Throne,11,Sword Arm of Dragon
7,Winged Dragon #1,283,Holograh,409,Metal Dragon
7,Winged Dragon #1,286,Gatekeeper,409,Metal Dragon
7,Winged Dragon #1,287,Ogre of the Black Shadow,31,Koumori Dragon
7,Winged Dragon #1,288,Dark Artist,10,Blackland Fire Dragon
7,Winged Dragon #1,289,Change Slime,448,Spike Seadra
7,Winged Dragon #1,290,Moon Envoy,11,Sword Arm of Dragon
7,Winged Dragon #1,292,Psychic Kappa,448,Spike Seadra
7,Winged Dragon #1,293,Masaki the Legendary Swordsman,11,Sword Arm of Dragon
7,Winged Dragon #1,294,Dragoness the Wicked Knight,11,Sword Arm of Dragon
7,Winged Dragon #1,297,Cyber Soldier of Darkworld,409,Metal Dragon
7,Winged Dragon #1,298,Wicked Dragon with the Ersatz Head,31,Koumori Dragon
7,Winged Dragon #1,299,Sonic Maid,11,Sword Arm of Dragon
7,Winged Dragon #1,351,Yaranzo,97,Dragon Zombie
7,Winged Dragon #1,352,Kanan the Swordmistress,11,Sword Arm of Dragon
7,Winged Dragon #1,354,Stuffed Animal,11,Sword Arm of Dragon
7,Winged Dragon #1,355,Megasonic Eye,409,Metal Dragon
7,Winged Dragon #1,359,Three-legged Zombies,97,Dragon Zombie
7,Winged Dragon #1,361,Flying Penguin,448,Spike Seadra
7,Winged Dragon #1,362,Millennium Shield,11,Sword Arm of Dragon
7,Winged Dragon #1,366,Labyrinth Wall,426,Stone D.
7,Winged Dragon #1,368,Shadow Ghoul,545,Skelgon
7,Winged Dragon #1,369,Wall Shadow,11,Sword Arm of Dragon
7,Winged Dragon #1,371,Sanga of the Thunder,613,Twin-headed Thunder Dragon
7,Winged Dragon #1,384,Dark Rabbit,31,Koumori Dragon
7,Winged Dragon #1,387,Mystic Lamp,10,Blackland Fire Dragon
7,Winged Dragon #1,388,Pendulum Machine,409,Metal Dragon
7,Winged Dragon #1,393,Zone Eater,448,Spike Seadra
7,Winged Dragon #1,394,Steel Scorpion,409,Metal Dragon
7,Winged Dragon #1,398,Ooguchi,448,Spike Seadra
7,Winged Dragon #1,399,Swordsman from a Foreign Land,11,Sword Arm of Dragon
7,Winged Dragon #1,402,Monster Eye,31,Koumori Dragon
7,Winged Dragon #1,405,Saber Slasher,409,Metal Dragon
7,Winged Dragon #1,406,Yaiba Robo,409,Metal Dragon
7,Winged Dragon #1,408,Giant Mech-soldier,409,Metal Dragon
7,Winged Dragon #1,410,Mechanical Spider,409,Metal Dragon
7,Winged Dragon #1,411,Bat,409,Metal Dragon
7,Winged Dragon #1,412,Giga-tech Wolf,409,Metal Dragon
7,Winged Dragon #1,413,Cyber Soldier,409,Metal Dragon
7,Winged Dragon #1,414,Shovel Crusher,409,Metal Dragon
7,Winged Dragon #1,416,Blocker,409,Metal Dragon
7,Winged Dragon #1,417,Blast Juggler,409,Metal Dragon
7,Winged Dragon #1,418,Golgoil,409,Metal Dragon
7,Winged Dragon #1,419,Giganto,409,Metal Dragon
7,Winged Dragon #1,420,Cyber-Stein,409,Metal Dragon
7,Winged Dragon #1,421,Cyber Commander,409,Metal Dragon
7,Winged Dragon #1,422,Jinzo #7,409,Metal Dragon
7,Winged Dragon #1,423,Dice Armadillo,409,Metal Dragon
7,Winged Dragon #1,425,Thunder Dragon,613,Twin-headed Thunder Dragon
7,Winged Dragon #1,430,Water Magician,448,Spike Seadra
7,Winged Dragon #1,431,Ice Water,448,Spike Seadra
7,Winged Dragon #1,432,Waterdragon Fairy,448,Spike Seadra
7,Winged Dragon #1,435,Water Girl,448,Spike Seadra
7,Winged Dragon #1,438,Metal Fish,409,Metal Dragon
7,Winged Dragon #1,441,Mech Bass,409,Metal Dragon
7,Winged Dragon #1,444,Turu-Purun,448,Spike Seadra
7,Winged Dragon #1,445,Guardian of the Sea,448,Spike Seadra
7,Winged Dragon #1,446,Aqua Snake,448,Spike Seadra
7,Winged Dragon #1,449,"30,000-Year White Turtle",448,Spike Seadra
7,Winged Dragon #1,450,Kappa Avenger,448,Spike Seadra
7,Winged Dragon #1,451,Kanikabuto,448,Spike Seadra
7,Winged Dragon #1,452,Zarigun,448,Spike Seadra
7,Winged Dragon #1,454,Destroyer Golem,426,Stone D.
7,Winged Dragon #1,455,Barrel Rock,426,Stone D.
7,Winged Dragon #1,456,Minomushi Warrior,426,Stone D.
7,Winged Dragon #1,457,Stone Ghost,426,Stone D.
7,Winged Dragon #1,458,Kaminari Attack,613,Twin-headed Thunder Dragon
