equip_id,equip,monster_id,monster
328,Power of Kaishin,494,Rainbow Marine Mermaid
328,Power of Kaishin,497,Yado Karu
328,Power of Kaishin,498,Morinphen
328,Power of Kaishin,503,Turtle Raccoon
328,Power of Kaishin,504,Fungi of the Musk
328,Power of Kaishin,507,Crazy Fish
328,Power of Kaishin,518,Boulder Tortoise
328,Power of Kaishin,519,Fire Kraken
328,Power of Kaishin,520,Turtle Bird
328,Power of Kaishin,524,Star Boy
328,Power of Kaishin,536,Mechaleon
328,Power of Kaishin,539,Corroding Shark
328,Power of Kaishin,542,Misairuzame
328,Power of Kaishin,543,Tongyo
328,Power of Kaishin,546,Wow Warrior
328,Power of Kaishin,549,Frog The Jam
328,Power of Kaishin,550,Behegon
328,Power of Kaishin,565,Man-eating Black Shark
328,Power of Kaishin,566,Yormungarde
328,Power of Kaishin,569,Drooling Lizard
328,Power of Kaishin,583,Weather Report
328,Power of Kaishin,590,Beaked Snake
328,Power of Kaishin,593,Giant Turtle Who Feeds on Flames
328,Power of Kaishin,599,Violent Rain
328,Power of Kaishin,602,Penguin Soldier
328,Power of Kaishin,605,Liquid Beast
328,Power of Kaishin,606,Twin Long Rods #2
328,Power of Kaishin,610,Electric Lizard
328,Power of Kaishin,615,Armored Starfish
328,Power of Kaishin,617,Marine Beast
328,Power of Kaishin,620,Snakeyashi
328,Power of Kaishin,624,High Tide Gyojin
328,Power of Kaishin,625,Fairy of the Fountain
328,Power of Kaishin,626,Amazon of the Seas
328,Power of Kaishin,630,Ancient Lizard Warrior
328,Power of Kaishin,634,Night Lizard
328,Power of Kaishin,639,Amphibious Bugroth
328,Power of Kaishin,646,Gruesome Goo
328,Power of Kaishin,647,Hyosube
328,Power of Kaishin,710,Crab Turtle
328,Power of Kaishin,718,Fortress Whale
651,Kunai with Chain,12,Swamp Battleguard
651,Kunai with Chain,14,Battle Steer
651,Kunai with Chain,15,Flame Swordsman
651,Kunai with Chain,22,Summoned Skull
651,Kunai with Chain,23,The Wicked Worm Beast
651,Kunai with Chain,25,Horn Imp
651,Kunai with Chain,30,Zombie Warrior
651,Kunai with Chain,33,Judge Man
651,Kunai with Chain,38,Gaia the Fierce Knight
651,Kunai with Chain,41,Celtic Guardian
651,Kunai with Chain,43,Karbonala Warrior
651,Kunai with Chain,66,Kojikocy
651,Kunai with Chain,68,Garoozis
651,Kunai with Chain,78,Axe Raider
651,Kunai with Chain,93,Zanki
651,Kunai with Chain,100,Battle Warrior
651,Kunai with Chain,107,Kageningen
651,Kunai with Chain,110,Hero of the East
651,Kunai with Chain,118,Supporter in the Shadows
651,Kunai with Chain,119,Trial of Nightmares
651,Kunai with Chain,120,Dream Clown
651,Kunai with Chain,124,Ancient Tool
651,Kunai with Chain,127,Ansatsu
651,Kunai with Chain,134,Mystical Capture Chain
651,Kunai with Chain,138,Dragon Statue
651,Kunai with Chain,147,Monster Egg
651,Kunai with Chain,151,Rhaimundos of the Red Sword
651,Kunai with Chain,156,Hard Armor
651,Kunai with Chain,160,M-warrior #1
651,Kunai with Chain,161,M-warrior #2
651,Kunai with Chain,165,The Judgement Hand
651,Kunai with Chain,166,Mysterious Puppeteer
651,Kunai with Chain,172,Armaill
651,Kunai with Chain,182,Masked Clown
651,Kunai with Chain,185,Eyearmor
651,Kunai with Chain,195,Doron
651,Kunai with Chain,214,Kagemusha of the Blue Flame
651,Kunai with Chain,219,Solitude
651,Kunai with Chain,224,Trap Master
651,Kunai with Chain,225,Fiend Sword
651,Kunai with Chain,226,Skull Stalker
651,Kunai with Chain,231,Wood Clown
651,Kunai with Chain,234,Beautiful Headhuntress
651,Kunai with Chain,235,Wodan the Resident of the Forest
651,Kunai with Chain,236,Guardian of the Labyrinth
651,Kunai with Chain,239,Vishwar Randi
651,Kunai with Chain,241,Dark Assailant
651,Kunai with Chain,246,One Who Hunts Souls
651,Kunai with Chain,250,Hyo
651,Kunai with Chain,256,Dimensional Warrior
651,Kunai with Chain,262,The Little Swordsman of Aile
651,Kunai with Chain,266,Princess of Tsurugi
651,Kunai with Chain,267,Unknown Warrior of Fiend
651,Kunai with Chain,269,Versago the Destroyer
651,Kunai with Chain,280,Protector of the Throne
651,Kunai with Chain,281,Mystic Clown
651,Kunai with Chain,290,Moon Envoy
651,Kunai with Chain,293,Masaki the Legendary Swordsman
651,Kunai with Chain,294,Dragoness the Wicked Knight
651,Kunai with Chain,297,Cyber Soldier of Darkworld
651,Kunai with Chain,299,Sonic Maid
651,Kunai with Chain,352,Kanan the Swordmistress
651,Kunai with Chain,354,Stuffed Animal
651,Kunai with Chain,355,Megasonic Eye
651,Kunai with Chain,356,Super War-lion
651,Kunai with Chain,359,Three-legged Zombies
651,Kunai with Chain,360,Zera The Mant
651,Kunai with Chain,362,Millennium Shield
651,Kunai with Chain,364,Black Luster Soldier
651,Kunai with Chain,369,Wall Shadow
651,Kunai with Chain,374,Gate Guardian
651,Kunai with Chain,376,Monster Tamer
651,Kunai with Chain,378,Swordstalker
651,Kunai with Chain,389,Giltia the D. Knight
651,Kunai with Chain,399,Swordsman from a Foreign Land
651,Kunai with Chain,405,Saber Slasher
651,Kunai with Chain,406,Yaiba Robo
651,Kunai with Chain,416,Blocker
651,Kunai with Chain,434,Beautiful Beast Trainer
651,Kunai with Chain,469,Armed Ninja
651,Kunai with Chain,502,D. Human
651,Kunai with Chain,523,The Bistro Butcher
651,Kunai with Chain,553,Mushroom Man #2
651,Kunai with Chain,554,Lava Battleguard
651,Kunai with Chain,559,Oscillo Hero
651,Kunai with Chain,572,Empress Judge
651,Kunai with Chain,584,Binding Chain
651,Kunai with Chain,585,Mechanical Snail
651,Kunai with Chain,586,Greenkappa
651,Kunai with Chain,618,Warrior of Tradition
651,Kunai with Chain,621,Succubus Knight
651,Kunai with Chain,635,Queen's Double
651,Kunai with Chain,641,Invader of the Throne
651,Kunai with Chain,649,Hibikime
651,Kunai with Chain,701,Performance of Sword
651,Kunai with Chain,702,Hungry Burger
651,Kunai with Chain,704,Skull Guardian
651,Kunai with Chain,707,Skull Knight
651,Kunai with Chain,715,Psycho-Puppet
651,Kunai with Chain,716,Garma Sword
651,Kunai with Chain,720,Mask of Shine & Dark
651,Kunai with Chain,722,Magician of Black Chaos
652,Magical Labyrinth,366,Labyrinth Wall
654,Salamandra,15,Flame Swordsman
654,Salamandra,40,Dragon Piper
654,Salamandra,68,Garoozis
654,Salamandra,101,Wings of Wicked Flame
654,Salamandra,133,Charubin the Fire Knight
654,Salamandra,142,Flame Manipulator
654,Salamandra,154,Fire Reaper
654,Salamandra,157,Firegrass
654,Salamandra,168,Darkfire Dragon
654,Salamandra,172,Armaill
654,Salamandra,176,Fire Eye
654,Salamandra,210,Hinotama Soul
654,Salamandra,214,Kagemusha of the Blue Flame
654,Salamandra,215,Flame Ghost
654,Salamandra,242,Candle of Fate
654,Salamandra,244,Dissolverock
654,Salamandra,272,Mavelus
654,Salamandra,291,Fireyarou
654,Salamandra,357,Yamadron
654,Salamandra,390,Launcher Spider
654,Salamandra,407,Machine King
654,Salamandra,409,Metal Dragon
654,Salamandra,417,Blast Juggler
654,Salamandra,467,Crimson Sunbird
654,Salamandra,473,Vermillion Sparrow
654,Salamandra,519,Fire Kraken
654,Salamandra,529,Flame Cerebrus
654,Salamandra,555,Tyhone #2
654,Salamandra,644,Flame Viper
654,Salamandra,713,Meteor B. Dragon
654,Salamandra,714,Firewing Pegasus
657,Megamorph,1,Blue-eyes White Dragon
657,Megamorph,2,Mystical Elf
657,Megamorph,3,Hitotsu-me Giant
657,Megamorph,4,Baby Dragon
657,Megamorph,5,Ryu-kishin
657,Megamorph,6,Feral Imp
657,Megamorph,7,Winged Dragon #1
657,Megamorph,8,Mushroom Man
657,Megamorph,9,Shadow Specter
657,Megamorph,10,Blackland Fire Dragon
657,Megamorph,11,Sword Arm of Dragon
657,Megamorph,12,Swamp Battleguard
657,Megamorph,13,Tyhone
657,Megamorph,14,Battle Steer
657,Megamorph,15,Flame Swordsman
657,Megamorph,16,Time Wizard
657,Megamorph,17,Right Leg of the Forbidden One
657,Megamorph,18,Left Leg of the Forbidden One
657,Megamorph,19,Right Arm of the Forbidden One
657,Megamorph,20,Left Arm of the Forbidden One
657,Megamorph,21,Exodia the Forbidden
657,Megamorph,22,Summoned Skull
657,Megamorph,23,The Wicked Worm Beast
657,Megamorph,24,Skull Servant
657,Megamorph,25,Horn Imp
657,Megamorph,26,Battle Ox
657,Megamorph,27,Beaver Warrior
657,Megamorph,28,Rock Ogre Grotto #1
657,Megamorph,29,Mountain Warrior
657,Megamorph,30,Zombie Warrior
657,Megamorph,31,Koumori Dragon
657,Megamorph,32,Two-headed King Rex
657,Megamorph,33,Judge Man
657,Megamorph,34,Saggi the Dark Clown
657,Megamorph,35,Dark Magician
657,Megamorph,36,The Snake Hair
657,Megamorph,37,Gaia the Dragon Champion
657,Megamorph,38,Gaia the Fierce Knight
657,Megamorph,39,Curse of Dragon
657,Megamorph,40,Dragon Piper
657,Megamorph,41,Celtic Guardian
657,Megamorph,42,Illusionist Faceless Mage
657,Megamorph,43,Karbonala Warrior
657,Megamorph,44,Rogue Doll
657,Megamorph,45,Oscillo Hero #2
657,Megamorph,46,Griffore
657,Megamorph,47,Torike
657,Megamorph,48,Sangan
657,Megamorph,49,Big Insect
657,Megamorph,50,Basic Insect
657,Megamorph,51,Armored Lizard
657,Megamorph,52,Hercules Beetle
657,Megamorph,53,Killer Needle
657,Megamorph,54,Gokibore
657,Megamorph,55,Giant Flea
657,Megamorph,56,Larvae Moth
657,Megamorph,57,Great Moth
657,Megamorph,58,Kuriboh
657,Megamorph,59,Mammoth Graveyard
657,Megamorph,60,Great White
657,Megamorph,61,Wolf
657,Megamorph,62,Harpie Lady
657,Megamorph,63,Harpie Lady Sisters
657,Megamorph,64,Tiger Axe
657,Megamorph,65,Silver Fang
657,Megamorph,66,Kojikocy
657,Megamorph,67,Perfectly Ultimate Great Moth
657,Megamorph,68,Garoozis
657,Megamorph,69,Thousand Dragon
657,Megamorph,70,Fiend Kraken
657,Megamorph,71,Jellyfish
657,Megamorph,72,Cocoon of Evolution
657,Megamorph,73,Kairyu-shin
657,Megamorph,74,Giant Soldier of Stone
657,Megamorph,75,Man-eating Plant
657,Megamorph,76,Krokodilus
657,Megamorph,77,Grappler
657,Megamorph,78,Axe Raider
657,Megamorph,79,Megazowler
657,Megamorph,80,Uraby
657,Megamorph,81,Crawling Dragon #2
657,Megamorph,82,Red-eyes B. Dragon
657,Megamorph,83,Castle of Dark Illusions
657,Megamorph,84,Reaper of the Cards
657,Megamorph,85,King of Yamimakai
657,Megamorph,86,Barox
657,Megamorph,87,Dark Chimera
657,Megamorph,88,Metal Guardian
657,Megamorph,89,Catapult Turtle
657,Megamorph,90,Gyakutenno Megami
657,Megamorph,91,Mystic Horseman
657,Megamorph,92,Rabid Horseman
657,Megamorph,93,Zanki
657,Megamorph,94,Crawling Dragon
657,Megamorph,95,Crass Clown
657,Megamorph,96,Armored Zombie
657,Megamorph,97,Dragon Zombie
657,Megamorph,98,Clown Zombie
657,Megamorph,99,Pumpking the King of Ghosts
657,Megamorph,100,Battle Warrior
657,Megamorph,101,Wings of Wicked Flame
657,Megamorph,102,Mask of Darkness
657,Megamorph,103,Job-change Mirror
657,Megamorph,104,Curtain of the Dark Ones
657,Megamorph,105,Tomozaurus
657,Megamorph,106,Spirit of the Winds
657,Megamorph,107,Kageningen
657,Megamorph,108,Graveyard and the Hand of Invitation
657,Megamorph,109,Goddess with the Third Eye
657,Megamorph,110,Hero of the East
657,Megamorph,111,Doma The Angel of Silence
657,Megamorph,112,That Which Feeds on Life
657,Megamorph,113,Dark Gray
657,Megamorph,114,White Magical Hat
657,Megamorph,115,Kamion Wizard
657,Megamorph,116,Nightmare Scorpion
657,Megamorph,117,Spirit of the Books
657,Megamorph,118,Supporter in the Shadows
657,Megamorph,119,Trial of Nightmares
657,Megamorph,120,Dream Clown
657,Megamorph,121,Sleeping Lion
657,Megamorph,122,Yamatano Dragon Scroll
657,Megamorph,123,Dark Plant
657,Megamorph,124,Ancient Tool
657,Megamorph,125,Faith Bird
657,Megamorph,126,Orion the Battle King
657,Megamorph,127,Ansatsu
657,Megamorph,128,LaMoon
657,Megamorph,129,Nemuriko
657,Megamorph,130,Weather Control
657,Megamorph,131,Octoberser
657,Megamorph,132,The 13th Grave
657,Megamorph,133,Charubin the Fire Knight
657,Megamorph,134,Mystical Capture Chain
657,Megamorph,135,Fiend's Hand
657,Megamorph,136,Witty Phantom
657,Megamorph,137,Mystery Hand
657,Megamorph,138,Dragon Statue
657,Megamorph,139,Blue-eyed Silver Zombie
657,Megamorph,140,Toad Master
657,Megamorph,141,Spiked Snail
657,Megamorph,142,Flame Manipulator
657,Megamorph,143,Necrolancer the Timelord
657,Megamorph,144,Djinn the Watcher of the Wind
657,Megamorph,145,The Bewitching Phantom Thief
657,Megamorph,146,Temple of Skulls
657,Megamorph,147,Monster Egg
657,Megamorph,148,The Shadow Who Controls the Dark
657,Megamorph,149,Lord of the Lamp
657,Megamorph,150,Akihiron
657,Megamorph,151,Rhaimundos of the Red Sword
657,Megamorph,152,The Melting Red Shadow
657,Megamorph,153,Dokuroizo the Grim Reaper
657,Megamorph,154,Fire Reaper
657,Megamorph,155,Larvas
657,Megamorph,156,Hard Armor
657,Megamorph,157,Firegrass
657,Megamorph,158,Man Eater
657,Megamorph,159,Dig Beak
657,Megamorph,160,M-warrior #1
657,Megamorph,161,M-warrior #2
657,Megamorph,162,Tainted Wisdom
657,Megamorph,163,Lisark
657,Megamorph,164,Lord of Zemia
657,Megamorph,165,The Judgement Hand
657,Megamorph,166,Mysterious Puppeteer
657,Megamorph,167,Ancient Jar
657,Megamorph,168,Darkfire Dragon
657,Megamorph,169,Dark King of the Abyss
657,Megamorph,170,Spirit of the Harp
657,Megamorph,171,Big Eye
657,Megamorph,172,Armaill
657,Megamorph,173,Dark Prisoner
657,Megamorph,174,Hurricail
657,Megamorph,175,Ancient Brain
657,Megamorph,176,Fire Eye
657,Megamorph,177,Monsturtle
657,Megamorph,178,Claw Reacher
657,Megamorph,179,Phantom Dewan
657,Megamorph,180,Arlownay
657,Megamorph,181,Dark Shade
657,Megamorph,182,Masked Clown
657,Megamorph,183,Lucky Trinket
657,Megamorph,184,Genin
657,Megamorph,185,Eyearmor
657,Megamorph,186,Fiend Refrection #2
657,Megamorph,187,Gate Deeg
657,Megamorph,188,Synchar
657,Megamorph,189,Fusionist
657,Megamorph,190,Akakieisu
657,Megamorph,191,LaLa Li-oon
657,Megamorph,192,Key Mace
657,Megamorph,193,Turtle Tiger
657,Megamorph,194,Terra the Terrible
657,Megamorph,195,Doron
657,Megamorph,196,Arma Knight
657,Megamorph,197,Mech Mole Zombie
657,Megamorph,198,Happy Lover
657,Megamorph,199,Penguin Knight
657,Megamorph,200,Petit Dragon
657,Megamorph,201,Frenzied Panda
657,Megamorph,202,Air Marmot of Nefariousness
657,Megamorph,203,Phantom Ghost
657,Megamorph,204,Mabarrel
657,Megamorph,205,Dorover
657,Megamorph,206,Twin Long Rods #1
657,Megamorph,207,Droll Bird
657,Megamorph,208,Petit Angel
657,Megamorph,209,Winged Cleaver
657,Megamorph,210,Hinotama Soul
657,Megamorph,211,Kaminarikozou
657,Megamorph,212,Meotoko
657,Megamorph,213,Aqua Madoor
657,Megamorph,214,Kagemusha of the Blue Flame
657,Megamorph,215,Flame Ghost
657,Megamorph,216,Dryad
657,Megamorph,217,B. Skull Dragon
657,Megamorph,218,Two-mouth Darkruler
657,Megamorph,219,Solitude
657,Megamorph,220,Masked Sorcerer
657,Megamorph,221,Kumootoko
657,Megamorph,222,Midnight Fiend
657,Megamorph,223,Roaring Ocean Snake
657,Megamorph,224,Trap Master
657,Megamorph,225,Fiend Sword
657,Megamorph,226,Skull Stalker
657,Megamorph,227,Hitodenchak
657,Megamorph,228,Wood Remains
657,Megamorph,229,Hourglass of Life
657,Megamorph,230,Rare Fish
657,Megamorph,231,Wood Clown
657,Megamorph,232,Madjinn Gunn
657,Megamorph,233,Dark Titan of Terror
657,Megamorph,234,Beautiful Headhuntress
657,Megamorph,235,Wodan the Resident of the Forest
657,Megamorph,236,Guardian of the Labyrinth
657,Megamorph,237,Haniwa
657,Megamorph,238,Yashinoki
657,Megamorph,239,Vishwar Randi
657,Megamorph,240,The Drdek
657,Megamorph,241,Dark Assailant
657,Megamorph,242,Candle of Fate
657,Megamorph,243,Water Element
657,Megamorph,244,Dissolverock
657,Megamorph,245,Meda Bat
657,Megamorph,246,One Who Hunts Souls
657,Megamorph,247,Root Water
657,Megamorph,248,Master & Expert
657,Megamorph,249,Water Omotics
657,Megamorph,250,Hyo
657,Megamorph,251,Enchanting Mermaid
657,Megamorph,252,Nekogal #1
657,Megamorph,253,Angelwitch
657,Megamorph,254,Embryonic Beast
657,Megamorph,255,Prevent Rat
657,Megamorph,256,Dimensional Warrior
657,Megamorph,257,Stone Armadiller
657,Megamorph,258,Beastking of the Swamps
657,Megamorph,259,Ancient Sorcerer
657,Megamorph,260,Lunar Queen Elzaim
657,Megamorph,261,Wicked Mirror
657,Megamorph,262,The Little Swordsman of Aile
657,Megamorph,263,Rock Ogre Grotto #2
657,Megamorph,264,Wing Egg Elf
657,Megamorph,265,The Furious Sea King
657,Megamorph,266,Princess of Tsurugi
657,Megamorph,267,Unknown Warrior of Fiend
657,Megamorph,268,Sectarian of Secrets
657,Megamorph,269,Versago the Destroyer
657,Megamorph,270,Wetha
657,Megamorph,271,Megirus Light
657,Megamorph,272,Mavelus
657,Megamorph,273,Ancient Tree of Enlightenment
657,Megamorph,274,Green Phantom King
657,Megamorph,275,Ground Attacker Bugroth
657,Megamorph,276,Ray & Temperature
657,Megamorph,277,Gorgon Egg
657,Megamorph,278,Petit Moth
657,Megamorph,279,King Fog
657,Megamorph,280,Protector of the Throne
657,Megamorph,281,Mystic Clown
657,Megamorph,282,Mystical Sheep #2
657,Megamorph,283,Holograh
657,Megamorph,284,Tao the Chanter
657,Megamorph,285,Serpent Marauder
657,Megamorph,286,Gatekeeper
657,Megamorph,287,Ogre of the Black Shadow
657,Megamorph,288,Dark Artist
657,Megamorph,289,Change Slime
657,Megamorph,290,Moon Envoy
657,Megamorph,291,Fireyarou
657,Megamorph,292,Psychic Kappa
657,Megamorph,293,Masaki the Legendary Swordsman
657,Megamorph,294,Dragoness the Wicked Knight
657,Megamorph,295,Bio Plant
657,Megamorph,296,One-eyed Shield Dragon
657,Megamorph,297,Cyber Soldier of Darkworld
657,Megamorph,298,Wicked Dragon with the Ersatz Head
657,Megamorph,299,Sonic Maid
657,Megamorph,300,Kurama
657,Megamorph,351,Yaranzo
657,Megamorph,352,Kanan the Swordmistress
657,Megamorph,353,Takriminos
657,Megamorph,354,Stuffed Animal
657,Megamorph,355,Megasonic Eye
657,Megamorph,356,Super War-lion
657,Megamorph,357,Yamadron
657,Megamorph,358,Seiyaryu
657,Megamorph,359,Three-legged Zombies
657,Megamorph,360,Zera The Mant
657,Megamorph,361,Flying Penguin
657,Megamorph,362,Millennium Shield
657,Megamorph,363,Fairy's Gift
657,Megamorph,364,Black Luster Soldier
657,Megamorph,365,Fiend's Mirror
657,Megamorph,366,Labyrinth Wall
657,Megamorph,367,Jirai Gumo
657,Megamorph,368,Shadow Ghoul
657,Megamorph,369,Wall Shadow
657,Megamorph,370,Labyrinth Tank
657,Megamorph,371,Sanga of the Thunder
657,Megamorph,372,Kazejin
657,Megamorph,373,Suijin
657,Megamorph,374,Gate Guardian
657,Megamorph,375,Dungeon Worm
657,Megamorph,376,Monster Tamer
657,Megamorph,377,Ryu-kishin Powered
657,Megamorph,378,Swordstalker
657,Megamorph,379,La Jinn the Mystical Genie
657,Megamorph,380,Blue-eyes Ultimate Dragon
657,Megamorph,381,Toon Alligator
657,Megamorph,382,Rude Kaiser
657,Megamorph,383,Parrot Dragon
657,Megamorph,384,Dark Rabbit
657,Megamorph,385,Bickuribox
657,Megamorph,386,Harpie's Pet Dragon
657,Megamorph,387,Mystic Lamp
657,Megamorph,388,Pendulum Machine
657,Megamorph,389,Giltia the D. Knight
657,Megamorph,390,Launcher Spider
657,Megamorph,391,Zoa
657,Megamorph,392,Metalzoa
657,Megamorph,393,Zone Eater
657,Megamorph,394,Steel Scorpion
657,Megamorph,395,Dancing Elf
657,Megamorph,396,Ocubeam
657,Megamorph,397,Leghul
657,Megamorph,398,Ooguchi
657,Megamorph,399,Swordsman from a Foreign Land
657,Megamorph,400,Emperor of the Land and Sea
657,Megamorph,401,Ushi Oni
657,Megamorph,402,Monster Eye
657,Megamorph,403,Leogun
657,Megamorph,404,Tatsunootoshigo
657,Megamorph,405,Saber Slasher
657,Megamorph,406,Yaiba Robo
657,Megamorph,407,Machine King
657,Megamorph,408,Giant Mech-soldier
657,Megamorph,409,Metal Dragon
657,Megamorph,410,Mechanical Spider
657,Megamorph,411,Bat
657,Megamorph,412,Giga-tech Wolf
657,Megamorph,413,Cyber Soldier
657,Megamorph,414,Shovel Crusher
657,Megamorph,415,Mechanicalchacer
657,Megamorph,416,Blocker
657,Megamorph,417,Blast Juggler
657,Megamorph,418,Golgoil
657,Megamorph,419,Giganto
657,Megamorph,420,Cyber-Stein
657,Megamorph,421,Cyber Commander
657,Megamorph,422,Jinzo #7
657,Megamorph,423,Dice Armadillo
657,Megamorph,424,Sky Dragon
657,Megamorph,425,Thunder Dragon
657,Megamorph,426,Stone D.
657,Megamorph,427,Kaiser Dragon
657,Megamorph,428,Magician of Faith
657,Megamorph,429,Goddess of Whim
657,Megamorph,430,Water Magician
657,Megamorph,431,Ice Water
657,Megamorph,432,Waterdragon Fairy
657,Megamorph,433,Ancient Elf
657,Megamorph,434,Beautiful Beast Trainer
657,Megamorph,435,Water Girl
657,Megamorph,436,White Dolphin
657,Megamorph,437,Deepsea Shark
657,Megamorph,438,Metal Fish
657,Megamorph,439,Bottom Dweller
657,Megamorph,440,7 Colored Fish
657,Megamorph,441,Mech Bass
657,Megamorph,442,Aqua Dragon
657,Megamorph,443,Sea King Dragon
657,Megamorph,444,Turu-Purun
657,Megamorph,445,Guardian of the Sea
657,Megamorph,446,Aqua Snake
657,Megamorph,447,Giant Red Seasnake
657,Megamorph,448,Spike Seadra
657,Megamorph,449,"30,000-Year White Turtle"
657,Megamorph,450,Kappa Avenger
657,Megamorph,451,Kanikabuto
657,Megamorph,452,Zarigun
657,Megamorph,453,Millennium Golem
657,Megamorph,454,Destroyer Golem
657,Megamorph,455,Barrel Rock
657,Megamorph,456,Minomushi Warrior
657,Megamorph,457,Stone Ghost
657,Megamorph,458,Kaminari Attack
657,Megamorph,459,Tripwire Beast
657,Megamorph,460,Bolt Escargot
657,Megamorph,461,Bolt Penguin
657,Megamorph,462,The Immortal of Thunder
657,Megamorph,463,Electric Snake
657,Megamorph,464,Wing Eagle
657,Megamorph,465,Punished Eagle
657,Megamorph,466,Skull Red Bird
657,Megamorph,467,Crimson Sunbird
657,Megamorph,468,Queen Bird
657,Megamorph,469,Armed Ninja
657,Megamorph,470,Magical Ghost
657,Megamorph,471,Soul Hunter
657,Megamorph,472,Air Eater
657,Megamorph,473,Vermillion Sparrow
657,Megamorph,474,Sea Kamen
657,Megamorph,475,Sinister Serpent
657,Megamorph,476,Ganigumo
657,Megamorph,477,Alinsection
657,Megamorph,478,Insect Soldiers of the Sky
657,Megamorph,479,Cockroach Knight
657,Megamorph,480,Kuwagata α
657,Megamorph,481,Burglar
657,Megamorph,482,Pragtical
657,Megamorph,483,Garvas
657,Megamorph,484,Ameba
657,Megamorph,485,Korogashi
657,Megamorph,486,Boo Koo
657,Megamorph,487,Flower Wolf
657,Megamorph,488,Rainbow Flower
657,Megamorph,489,Barrel Lily
657,Megamorph,490,Needle Ball
657,Megamorph,491,Peacock
657,Megamorph,492,Hoshiningen
657,Megamorph,493,Maha Vailo
657,Megamorph,494,Rainbow Marine Mermaid
657,Megamorph,495,Musician King
657,Megamorph,496,Wilmee
657,Megamorph,497,Yado Karu
657,Megamorph,498,Morinphen
657,Megamorph,499,Kattapillar
657,Megamorph,500,Dragon Seeker
657,Megamorph,501,Man-eater Bug
657,Megamorph,502,D. Human
657,Megamorph,503,Turtle Raccoon
657,Megamorph,504,Fungi of the Musk
657,Megamorph,505,Prisman
657,Megamorph,506,Gale Dogra
657,Megamorph,507,Crazy Fish
657,Megamorph,508,Cyber Saurus
657,Megamorph,509,Bracchio-raidus
657,Megamorph,510,Laughing Flower
657,Megamorph,511,Bean Soldier
657,Megamorph,512,Cannon Soldier
657,Megamorph,513,Guardian of the Throne Room
657,Megamorph,514,Brave Scizzar
657,Megamorph,515,The Statue of Easter Island
657,Megamorph,516,Muka Muka
657,Megamorph,517,Sand Stone
657,Megamorph,518,Boulder Tortoise
657,Megamorph,519,Fire Kraken
657,Megamorph,520,Turtle Bird
657,Megamorph,521,Skullbird
657,Megamorph,522,Monstrous Bird
657,Megamorph,523,The Bistro Butcher
657,Megamorph,524,Star Boy
657,Megamorph,525,Spirit of the Mountain
657,Megamorph,526,Neck Hunter
657,Megamorph,527,Milus Radiant
657,Megamorph,528,Togex
657,Megamorph,529,Flame Cerebrus
657,Megamorph,530,Eldeen
657,Megamorph,531,Mystical Sand
657,Megamorph,532,Gemini Elf
657,Megamorph,533,Kwagar Hercules
657,Megamorph,534,Minar
657,Megamorph,535,Kamakiriman
657,Megamorph,536,Mechaleon
657,Megamorph,537,Mega Thunderball
657,Megamorph,538,Niwatori
657,Megamorph,539,Corroding Shark
657,Megamorph,540,Skelengel
657,Megamorph,541,Hane-Hane
657,Megamorph,542,Misairuzame
657,Megamorph,543,Tongyo
657,Megamorph,544,Dharma Cannon
657,Megamorph,545,Skelgon
657,Megamorph,546,Wow Warrior
657,Megamorph,547,Griggle
657,Megamorph,548,Bone Mouse
657,Megamorph,549,Frog The Jam
657,Megamorph,550,Behegon
657,Megamorph,551,Dark Elf
657,Megamorph,552,Winged Dragon #2
657,Megamorph,553,Mushroom Man #2
657,Megamorph,554,Lava Battleguard
657,Megamorph,555,Tyhone #2
657,Megamorph,556,The Wandering Doomed
657,Megamorph,557,Steel Ogre Grotto #1
657,Megamorph,558,Pot the Trick
657,Megamorph,559,Oscillo Hero
657,Megamorph,560,Invader from Another Dimension
657,Megamorph,561,Lesser Dragon
657,Megamorph,562,Needle Worm
657,Megamorph,563,Wretched Ghost of the Attic
657,Megamorph,564,Great Mammoth of Goldfine
657,Megamorph,565,Man-eating Black Shark
657,Megamorph,566,Yormungarde
657,Megamorph,567,Darkworld Thorns
657,Megamorph,568,Anthrosaurus
657,Megamorph,569,Drooling Lizard
657,Megamorph,570,Trakadon
657,Megamorph,571,B. Dragon Jungle King
657,Megamorph,572,Empress Judge
657,Megamorph,573,Little D
657,Megamorph,574,Witch of the Black Forest
657,Megamorph,575,Ancient One of the Deep Forest
657,Megamorph,576,Giant Scorpion of the Tundra
657,Megamorph,577,Crow Goblin
657,Megamorph,578,Leo Wizard
657,Megamorph,579,Abyss Flower
657,Megamorph,580,Patrol Robo
657,Megamorph,581,Takuhee
657,Megamorph,582,Dark Witch
657,Megamorph,583,Weather Report
657,Megamorph,584,Binding Chain
657,Megamorph,585,Mechanical Snail
657,Megamorph,586,Greenkappa
657,Megamorph,587,Mon Larvas
657,Megamorph,588,Living Vase
657,Megamorph,589,Tentacle Plant
657,Megamorph,590,Beaked Snake
657,Megamorph,591,Morphing Jar
657,Megamorph,592,Muse-A
657,Megamorph,593,Giant Turtle Who Feeds on Flames
657,Megamorph,594,Rose Spectre of Dunn
657,Megamorph,595,Fiend Refrection #1
657,Megamorph,596,Ghoul with an Appetite
657,Megamorph,597,Pale Beast
657,Megamorph,598,Little Chimera
657,Megamorph,599,Violent Rain
