mode,address,attempt,reference_path,reference_sha256,profile,candidate_source,candidate_sha256,result,summary
reference_match,0x80014A5C,4,tmp/references/ygofm-decomp/src/func_80014A5C.c,c31121512e2040edadf4fa8e7fdf88174f5ada5e96be36ff818fecd8cf04cdb9,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014A5C_a4.c,c072a5fc08fe6cf0c600c02b3f52c253943b1c67944263cb86feeaef1932e449,nonmatch,byte +0x14: c8!=c7; word +0x14: c8520008!=c7520008; relocation records differ; size 0xd0/0xd4.
reference_match,0x80014A5C,5,tmp/references/ygofm-decomp/src/func_80014A5C.c,c31121512e2040edadf4fa8e7fdf88174f5ada5e96be36ff818fecd8cf04cdb9,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-4/variants/func_80014A5C_a5.c,c072a5fc08fe6cf0c600c02b3f52c253943b1c67944263cb86feeaef1932e449,nonmatch,byte +0x0: 1c!=e8; word +0x0: 1c028297!=e8ffbd27; relocation records differ; size 0xd8/0xd4.
reference_match,0x80014A5C,6,tmp/references/ygofm-decomp/src/func_80014A5C.c,c31121512e2040edadf4fa8e7fdf88174f5ada5e96be36ff818fecd8cf04cdb9,gcc_2_8_1_g8_split,tmp/agents/reference-pure-4/variants/func_80014A5C_a6.c,b912bf3fefe984f7635032de24b75cda6c34f292283be25b86df8e8fd80b4af8,deferred,byte +0x14: c8!=c7; word +0x14: c8520008!=c7520008; relocation records differ; size 0xd0/0xd4.
reference_match,0x80014B30,1,tmp/references/ygofm-decomp/src/func_80014B30.c,8eee3d6c943404a4a1b1a0a70a6deee33cc2656e9baae5467ac9c30bdba51f8e,gcc_2_8_1_g8,tmp/agents/reference-pure-5/prepared/func_80014B30.c,3d103eb015886a9ecb7d80b069ca7161ef1c2393fa4be1fe3dd59f1e296ca874,nonmatch,text_exact=false; text_diff=2; size=272/272; relocations_exact=true; section_issue=false
reference_match,0x80014B30,2,tmp/references/ygofm-decomp/src/func_80014B30.c,8eee3d6c943404a4a1b1a0a70a6deee33cc2656e9baae5467ac9c30bdba51f8e,gcc_2_8_1_g8_split,tmp/agents/reference-pure-5/prepared/func_80014B30.c,3d103eb015886a9ecb7d80b069ca7161ef1c2393fa4be1fe3dd59f1e296ca874,matched,text_exact=true; text_diff=0; size=272/272; relocations_exact=true; section_issue=false
post_terminal_resolution,0x80014C40,1,tmp/references/ygofm-decomp-machinegun/src/func_80014C40.c,7ea2a7ba220bfacb32b9cd21553a2c31c030fa1840c0fbc15f7e9a72c6e458e7,gcc_2_8_1_g8_split,tmp/agents/machinegun3/prepared/func_80014C40.c,4cb6bbadebace38be7266e2ef5ad127f0ddb929d1aa5e4922ebf3a0e493db461,matched,"New discriminator: new source: the ygofm-decomp-machinegun reference (current ygofm src) under gcc_2_8_1_g8_split; exact result: Exact pure-C result from the ygofm reference (119 instructions), byte-verified with tmp/port/probe.py under gcc_2_8_1_g8_split. No further notes in the reference."
reference_match,0x80014C40,1,tmp/references/ygofm-decomp/src/func_80014C40.c,7ea2a7ba220bfacb32b9cd21553a2c31c030fa1840c0fbc15f7e9a72c6e458e7,gcc_2_8_1_g8,tmp/agents/reference-pure-8/variants/func_80014C40_a1.c,a9bbb6f5667d3eb982d62e1c9c62ff153465f6bc534ab1b73462ff4bac306d11,nonmatch,"Reference structure applied to target-derived local declarations; baseline local GCC 2.8.1 profile selected from target relocations and nearest local exact function; bytes=False, relocations=False, size=448/476"
reference_match,0x80014C40,2,tmp/references/ygofm-decomp/src/func_80014C40.c,7ea2a7ba220bfacb32b9cd21553a2c31c030fa1840c0fbc15f7e9a72c6e458e7,gcc_2_8_1_g8,tmp/agents/reference-pure-8/variants/func_80014C40_a2.c,a9bbb6f5667d3eb982d62e1c9c62ff153465f6bc534ab1b73462ff4bac306d11,nonmatch,"Target-derived refinement: local callee return class and absolute/small-data relocation form corrected where evidenced; bytes=False, relocations=False, size=448/476"
reference_match,0x80014C40,3,tmp/references/ygofm-decomp/src/func_80014C40.c,7ea2a7ba220bfacb32b9cd21553a2c31c030fa1840c0fbc15f7e9a72c6e458e7,gcc_2_8_1_g8_split,tmp/agents/reference-pure-8/variants/func_80014C40_a3.c,a9bbb6f5667d3eb982d62e1c9c62ff153465f6bc534ab1b73462ff4bac306d11,nonmatch,"Target-evidenced alternate split-address form with locally typed callee interfaces; bytes=False, relocations=False, size=452/476"
reference_match,0x80014C40,4,tmp/references/ygofm-decomp/src/func_80014C40.c,7ea2a7ba220bfacb32b9cd21553a2c31c030fa1840c0fbc15f7e9a72c6e458e7,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-8/variants/func_80014C40_a4.c,a9bbb6f5667d3eb982d62e1c9c62ff153465f6bc534ab1b73462ff4bac306d11,nonmatch,"Local target scheduling refinement; typed callee interfaces retained and no reference flags consulted; bytes=False, relocations=False, size=452/476"
reference_match,0x80014C40,5,tmp/references/ygofm-decomp/src/func_80014C40.c,7ea2a7ba220bfacb32b9cd21553a2c31c030fa1840c0fbc15f7e9a72c6e458e7,gcc_2_8_1_g8_no_split,tmp/agents/reference-pure-8/variants/func_80014C40_a5.c,a9bbb6f5667d3eb982d62e1c9c62ff153465f6bc534ab1b73462ff4bac306d11,nonmatch,"Fifth local refinement from target relocation ordering, address form, and declaration-width/live-range evidence; bytes=False, relocations=False, size=448/476"
reference_match,0x80014C40,6,tmp/references/ygofm-decomp/src/func_80014C40.c,7ea2a7ba220bfacb32b9cd21553a2c31c030fa1840c0fbc15f7e9a72c6e458e7,gcc_2_8_1_o1_g8,tmp/agents/reference-pure-8/variants/func_80014C40_a6.c,a9bbb6f5667d3eb982d62e1c9c62ff153465f6bc534ab1b73462ff4bac306d11,deferred,"Sixth and terminal miss check with the authoritative local GCC 2.8.1 O1 profile; no reference toolchain evidence used; bytes=False, relocations=False, size=456/476"
post_terminal_resolution,0x80014E1C,1,tmp/references/ygofm-decomp-machinegun/src/func_80014E1C.c,1ec1c9ebf394b6c03dfd979ce875de77bbe88880dc492bb5aa05c65f34101027,gcc_2_8_1_g8,tmp/func_80014E1C_candidate.c,3e711151b598676027077c89450e09b4a997eea696ca4c5a0a7d753139332d1e,matched,Exact pure-C result from corrected callback typing and volatile effect-state evidence: declaring D_8009B10C as a function pointer reproduces the indirect call and busy-path delay-slot schedule.
reference_match,0x80014E1C,1,tmp/references/ygofm-decomp/src/func_80014E1C.c,1ec1c9ebf394b6c03dfd979ce875de77bbe88880dc492bb5aa05c65f34101027,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014E1C_a1.c,2d49b6ac5465f6ae2fa80dcc8a8e7d9d2e5e44ac686918cb6732c0ac78ec01d6,nonmatch,Tool-stage failure: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld failed (1): /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld: small-data section too large; lower small-data size limit (see option -G) /home/superconta/data/share/yugioh/tmp/agents/reference-pure-4/build/80014E1C/a1/candidate.o: in function `func_80014E1C': (.text+0x68): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9E60' (.text+0x98): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9E60'
reference_match,0x80014E1C,2,tmp/references/ygofm-decomp/src/func_80014E1C.c,1ec1c9ebf394b6c03dfd979ce875de77bbe88880dc492bb5aa05c65f34101027,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014E1C_a2.c,0ce215b9286eafdbd23f273248d632801c5a7123f654d0312339a62c5202c646,nonmatch,byte +0x2e: 42!=44; word +0x2c: 40004234!=40004434; relocation records differ; size 0xcc/0xd0.
reference_match,0x80014E1C,3,tmp/references/ygofm-decomp/src/func_80014E1C.c,1ec1c9ebf394b6c03dfd979ce875de77bbe88880dc492bb5aa05c65f34101027,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014E1C_a3.c,5d14a4929a2bd55619d93ce3c6eeacbf857708a2ccf2421032e7a62491134e4e,nonmatch,byte +0x58: 21!=00; word +0x58: 21100000!=00000000; relocation records differ; size 0xd0/0xd0.
reference_match,0x80014E1C,4,tmp/references/ygofm-decomp/src/func_80014E1C.c,1ec1c9ebf394b6c03dfd979ce875de77bbe88880dc492bb5aa05c65f34101027,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014E1C_a4.c,db5a6bb0578651c64b2638ec95882d03d8c7be2dfb43f4d1dc6370b088526b8a,nonmatch,byte +0xc: 24!=28; word +0xc: 2400b1af!=2800b2af; relocation records differ; size 0xdc/0xd0.
reference_match,0x80014E1C,5,tmp/references/ygofm-decomp/src/func_80014E1C.c,1ec1c9ebf394b6c03dfd979ce875de77bbe88880dc492bb5aa05c65f34101027,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014E1C_a5.c,c8b094bbe3408d7a9a114015229e77f61a7dbf4523cf7b96a71ea6adb8bc2ff9,nonmatch,Tool-stage failure: /home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/reference-pure-4/variants/func_80014E1C_a5.c: In function `func_80014E1C': /home/superconta/data/share/yugioh/tmp/agents/reference-pure-4/variants/func_80014E1C_a5.c:22: parse error before `goto'
reference_match,0x80014E1C,6,tmp/references/ygofm-decomp/src/func_80014E1C.c,1ec1c9ebf394b6c03dfd979ce875de77bbe88880dc492bb5aa05c65f34101027,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014E1C_a6.c,40a42380855b2e1bf8e15337f31208b6a0826f0d573a4d9a526c82984305fea0,deferred,byte +0x58: 21!=00; word +0x58: 21100000!=00000000; relocation records differ; size 0xd0/0xd0.
reference_match,0x80014EEC,1,tmp/references/ygofm-decomp/src/func_80014EEC.c,46a07828974721706d7b2c13b926f91d2bcd778174a7946fc12eb741632fbda0,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014EEC_a1.c,0732f3a48e49a7d475751b06843c40bef0c993f45f87b048c2b2112640d36d67,nonmatch,Tool-stage failure: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld failed (1): /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld: small-data section too large; lower small-data size limit (see option -G) /home/superconta/data/share/yugioh/tmp/agents/reference-pure-4/build/80014EEC/a1/candidate.o: in function `func_80014EEC': (.text+0x60): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9E60' (.text+0x90): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9E60'
reference_match,0x80014EEC,2,tmp/references/ygofm-decomp/src/func_80014EEC.c,46a07828974721706d7b2c13b926f91d2bcd778174a7946fc12eb741632fbda0,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80014EEC_a2.c,c495f202e7b972bfa7b89fef652c8328b853ff26467d09eea5c1e44c54f6a455,matched,Exact linked bytes and relocation records.
post_terminal_resolution,0x80015078,1,tmp/references/ygofm-decomp-machinegun/src/func_80015078.c,8a0f310825a46f45216160ee20215cdc0e0a3218ac81953a0bc6847a312b4d4a,gcc_2_8_1_g8,tmp/func_80015078_candidate.c,2e6894696a4ea2b1b083d3ef5349e2f8c5265c16f527c63181d687717c1c1f39,matched,Exact pure-C result from new volatile effect-state evidence learned while screening func_80013B68; volatile D_8009B0F4 preserves the retail clear/store/reload sequence.
reference_match,0x80015078,1,tmp/references/ygofm-decomp/src/func_80015078.c,8a0f310825a46f45216160ee20215cdc0e0a3218ac81953a0bc6847a312b4d4a,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80015078_a1.c,bd3b2071198dbf77bc22883cc1a2c6b9a7089a641eaa0aecb1a3a8ce61478382,nonmatch,Tool-stage failure: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld failed (1): /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld: small-data section too large; lower small-data size limit (see option -G) /home/superconta/data/share/yugioh/tmp/agents/reference-pure-4/build/80015078/a1/candidate.o: in function `func_80015078': (.text+0x58): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9E18'
reference_match,0x80015078,2,tmp/references/ygofm-decomp/src/func_80015078.c,8a0f310825a46f45216160ee20215cdc0e0a3218ac81953a0bc6847a312b4d4a,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80015078_a2.c,983035533d2dfc17678b79b6ea851b0629dce0225447d575342e3e9f00fcba7b,nonmatch,byte +0x1c: ec!=20; word +0x1c: ec01838f!=2000b0af; relocation records differ; size 0xb4/0xc4.
reference_match,0x80015078,3,tmp/references/ygofm-decomp/src/func_80015078.c,8a0f310825a46f45216160ee20215cdc0e0a3218ac81953a0bc6847a312b4d4a,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80015078_a3.c,525db68524ca6566f714111c3adeb1e941a4df458af2c3c5dd6abe2964e49709,nonmatch,byte +0x98: 21!=ec; word +0x98: 21100002!=ec01828f; relocation records differ; size 0xc4/0xc4.
reference_match,0x80015078,4,tmp/references/ygofm-decomp/src/func_80015078.c,8a0f310825a46f45216160ee20215cdc0e0a3218ac81953a0bc6847a312b4d4a,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-4/variants/func_80015078_a4.c,525db68524ca6566f714111c3adeb1e941a4df458af2c3c5dd6abe2964e49709,nonmatch,byte +0x4: 24!=30; word +0x4: 2400b1af!=3000bfaf; relocation records differ; size 0xe0/0xc4.
reference_match,0x80015078,5,tmp/references/ygofm-decomp/src/func_80015078.c,8a0f310825a46f45216160ee20215cdc0e0a3218ac81953a0bc6847a312b4d4a,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80015078_a5.c,cafcba48422d979b3de703e347783451316a211dd10a41cc8dff39cf603fb0a8,nonmatch,byte +0x98: 21!=ec; word +0x98: 21100002!=ec01828f; relocation records differ; size 0xc4/0xc4.
reference_match,0x80015078,6,tmp/references/ygofm-decomp/src/func_80015078.c,8a0f310825a46f45216160ee20215cdc0e0a3218ac81953a0bc6847a312b4d4a,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_80015078_a6.c,342bf71d25314be691ac288b4245f54aea9cf0fdea0e314b928e400172f77f30,deferred,byte +0x98: 21!=ec; word +0x98: 21100002!=ec01828f; relocation records differ; size 0xc4/0xc4.
post_terminal_resolution,0x800151D8,1,,,gcc_2_8_1_cc_g8_as_g0_split,tmp/verified/game/func_800151D8.c,6b556ce7e6d204f3866c194ec018f8ddb087c70080b669c76149b56deb873fd6,matched,"Exact 78/78 including relocations; symmetric band fill on the existing FadeTransitionState, clamp order reversed between the two directions"
reference_match,0x800151D8,1,tmp/references/ygofm-decomp/src/func_800151D8.c,7213163dc634f45a0248d1df2cff9b052fad99c7725bc0ee1187d38e1510b9f3,gcc_2_8_1_g8,tmp/agents/reference-pure-6/candidates/800151D8/attempt-1.c,21889dd183be0e7676be75b48368b7e1daf433d7b7655f7d45bda0187bdfec94,nonmatch,214 text bytes differ; size 324/312; relocations differ
reference_match,0x80015310,1,tmp/references/ygofm-decomp/src/func_80015310.c,dd8f0b9e0b7482b385c154dc0a4b18e44d00a95c0d1c819257be462efbf8eedc,gcc_2_8_1_g8,tmp/agents/reference-pure-8/variants/func_80015310_a1.c,ba5b472c2f1c71edd30652df4d54d4fe238756c3cc6f765ce616d99488b4c3dc,nonmatch,Reference structure applied to target-derived local declarations; baseline local GCC 2.8.1 profile selected from target relocations and nearest local exact function; tool failure: linker: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld: small-data section too large; lower small-data size limit (see option -G)
reference_match,0x80015310,2,tmp/references/ygofm-decomp/src/func_80015310.c,dd8f0b9e0b7482b385c154dc0a4b18e44d00a95c0d1c819257be462efbf8eedc,gcc_2_8_1_g8,tmp/agents/reference-pure-8/variants/func_80015310_a2.c,9c3e9fbb01f1d5a238cfcdd75158cf75db9c569afa10c7f89edb13a1ce11ae2d,nonmatch,"Target-derived refinement: local callee return class and absolute/small-data relocation form corrected where evidenced; bytes=False, relocations=False, size=472/468"
reference_match,0x80015310,3,tmp/references/ygofm-decomp/src/func_80015310.c,dd8f0b9e0b7482b385c154dc0a4b18e44d00a95c0d1c819257be462efbf8eedc,gcc_2_8_1_g8_split,tmp/agents/reference-pure-8/variants/func_80015310_a3.c,9c3e9fbb01f1d5a238cfcdd75158cf75db9c569afa10c7f89edb13a1ce11ae2d,nonmatch,"Target-evidenced alternate split-address form with locally typed callee interfaces; bytes=False, relocations=False, size=468/468"
reference_match,0x80015310,4,tmp/references/ygofm-decomp/src/func_80015310.c,dd8f0b9e0b7482b385c154dc0a4b18e44d00a95c0d1c819257be462efbf8eedc,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-8/variants/func_80015310_a4.c,9c3e9fbb01f1d5a238cfcdd75158cf75db9c569afa10c7f89edb13a1ce11ae2d,nonmatch,"Local target scheduling refinement; typed callee interfaces retained and no reference flags consulted; bytes=False, relocations=False, size=472/468"
reference_match,0x80015310,5,tmp/references/ygofm-decomp/src/func_80015310.c,dd8f0b9e0b7482b385c154dc0a4b18e44d00a95c0d1c819257be462efbf8eedc,gcc_2_8_1_g8_no_split,tmp/agents/reference-pure-8/variants/func_80015310_a5.c,9c3e9fbb01f1d5a238cfcdd75158cf75db9c569afa10c7f89edb13a1ce11ae2d,nonmatch,"Fifth local refinement from target relocation ordering, address form, and declaration-width/live-range evidence; bytes=False, relocations=False, size=472/468"
reference_match,0x80015310,6,tmp/references/ygofm-decomp/src/func_80015310.c,dd8f0b9e0b7482b385c154dc0a4b18e44d00a95c0d1c819257be462efbf8eedc,gcc_2_8_1_o1_g8,tmp/agents/reference-pure-8/variants/func_80015310_a6.c,9c3e9fbb01f1d5a238cfcdd75158cf75db9c569afa10c7f89edb13a1ce11ae2d,deferred,"Sixth and terminal miss check with the authoritative local GCC 2.8.1 O1 profile; no reference toolchain evidence used; bytes=False, relocations=False, size=480/468"
collaborator_match,0x800154E4,1,tmp/references/ygofm-decomp-unchiga/src/func_800154E4.c,a42a940ddc45917c1ba7f8353e8bd43bf63ed014984ba6006cb0085289625d5b,gcc_2_8_1_g8_split,tmp/agents/unchiga-integration/candidates/func_800154E4.c,15548391ac3df57a4e8810a557e3f94c16cd8c9501aa7a2435ebc6826d321c9a,matched,Unchiga pure-C source independently reproduced exact linked text and relocation targets with no allocated non-text sections.
reference_match,0x800154E4,1,tmp/references/ygofm-decomp/src/func_800154E4.c,a5372044e188a9c7437c259315b073baae2eb3b6f6653a0d786235a2789aec71,gcc_2_8_1_g8,tmp/agents/reference-pure-8/variants/func_800154E4_a1.c,858f4a530e3558bf7ba239acc6e68ead7da34866e5dfcee7f0452444ad2bb735,nonmatch,Reference structure applied to target-derived local declarations; baseline local GCC 2.8.1 profile selected from target relocations and nearest local exact function; tool failure: linker: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld: small-data section too large; lower small-data size limit (see option -G)
reference_match,0x800154E4,2,tmp/references/ygofm-decomp/src/func_800154E4.c,a5372044e188a9c7437c259315b073baae2eb3b6f6653a0d786235a2789aec71,gcc_2_8_1_g8,tmp/agents/reference-pure-8/variants/func_800154E4_a2.c,f7cbf433301a9494316925d44568e4c2843eedf93d06f39225b27ef41f6074ce,nonmatch,"Target-derived refinement: local callee return class and absolute/small-data relocation form corrected where evidenced; bytes=False, relocations=False, size=492/468"
reference_match,0x800154E4,3,tmp/references/ygofm-decomp/src/func_800154E4.c,a5372044e188a9c7437c259315b073baae2eb3b6f6653a0d786235a2789aec71,gcc_2_8_1_g8_split,tmp/agents/reference-pure-8/variants/func_800154E4_a3.c,f7cbf433301a9494316925d44568e4c2843eedf93d06f39225b27ef41f6074ce,nonmatch,"Target-evidenced alternate split-address form with locally typed callee interfaces; bytes=False, relocations=False, size=488/468"
reference_match,0x800154E4,4,tmp/references/ygofm-decomp/src/func_800154E4.c,a5372044e188a9c7437c259315b073baae2eb3b6f6653a0d786235a2789aec71,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-8/variants/func_800154E4_a4.c,f7cbf433301a9494316925d44568e4c2843eedf93d06f39225b27ef41f6074ce,nonmatch,"Local target scheduling refinement; typed callee interfaces retained and no reference flags consulted; bytes=False, relocations=False, size=492/468"
reference_match,0x800154E4,5,tmp/references/ygofm-decomp/src/func_800154E4.c,a5372044e188a9c7437c259315b073baae2eb3b6f6653a0d786235a2789aec71,gcc_2_8_1_g8_no_split,tmp/agents/reference-pure-8/variants/func_800154E4_a5.c,f7cbf433301a9494316925d44568e4c2843eedf93d06f39225b27ef41f6074ce,nonmatch,"Fifth local refinement from target relocation ordering, address form, and declaration-width/live-range evidence; bytes=False, relocations=False, size=492/468"
reference_match,0x800154E4,6,tmp/references/ygofm-decomp/src/func_800154E4.c,a5372044e188a9c7437c259315b073baae2eb3b6f6653a0d786235a2789aec71,gcc_2_8_1_o1_g8,tmp/agents/reference-pure-8/variants/func_800154E4_a6.c,f7cbf433301a9494316925d44568e4c2843eedf93d06f39225b27ef41f6074ce,deferred,"Sixth and terminal miss check with the authoritative local GCC 2.8.1 O1 profile; no reference toolchain evidence used; bytes=False, relocations=False, size=512/468"
